"Accession","Rich_1","Rich_2","Rich_3","Gene","Protein"
"P11655",1.74309756527406e-05,1.93336216697515e-05,1.8358917969332e-05,"YNR026C","SEC12"
"P11709",1.67502645782019e-08,1.7697286004441e-08,1.78297090313421e-08,"YCL029C","BIK1"
"P11745",0.000260213927207527,0.000286046731751412,0.000281149455397765,"YMR235C","RNA1"
"P11792",4.92858872011045e-05,4.91899897421544e-05,4.9060884328393e-05,"YHR205W","SCH9"
"P11914",0.000101687421002354,0.00010641800713105,0.00010665880585265,"YHR024C","MAS2"
"P11938",7.4194253430349e-05,7.63734842469281e-05,7.75801788955486e-05,"YNL216W","RAP1"
"P11972",1.25866127365164e-05,1.34680010133799e-05,1.25845373209919e-05,"YLR452C","SST2"
"P11978",1.19214315969603e-06,1.31721289964388e-06,1.33671341445516e-06,"YDR227W","SIR4"
"P11986",0.00130366537187955,0.00130918033939716,0.00131873011742404,"YJL153C","INO1"
"P12383",1.31844277636562e-05,1.39932541149931e-05,1.39006677269448e-05,"YGL013C","PDR1"
"P12385",0.00081803053406671,0.000757121545486218,0.000833931923953455,"YBR143C","SUP45"
"P12611",4.06543212849208e-05,4.39934034471001e-05,4.43359403489582e-05,"YOR043W","WHI2"
"P12612",0.000723730193789909,0.000749426230178221,0.000734683672922686,"YDR212W","TCP1"
"P12630",1.97780533472003e-06,2.27309424291772e-06,2.2160809631814e-06,"YIL015W","BAR1"
"P12683",4.09219943396205e-05,4.75381021858953e-05,4.46344749799449e-05,"YML075C","HMG1"
"P12684",4.93895239756476e-05,4.96876818303142e-05,4.91194934963958e-05,"YLR450W","HMG2"
"P12686",4.37991581946254e-06,5.19555675268351e-06,4.99267556903165e-06,"YGR084C","MRP13"
"P12687",1.44966157444234e-05,1.64283999334189e-05,1.69452390669506e-05,"YNL005C","MRP7"
"P12688",1.50155808693865e-05,1.60595632984731e-05,1.59925024824407e-05,"YKL126W","YPK1"
"P12695",0.00056221443927673,0.000585023470999274,0.000599472157350575,"YNL071W","LAT1"
"P12709",0.0105443577194747,0.00938531333091362,0.010236716926061,"YBR196C","PGI1"
"P12753",1.25369999451508e-05,1.300848503801e-05,1.2824709435757e-05,"YNL250W","RAD50"
"P12754",4.7795707940929e-05,5.1918387863845e-05,5.17015893499297e-05,"YGR083C","GCD2"
"P12866",5.3064860175744e-06,5.50928531146542e-06,5.48627988087706e-06,"YKL209C","STE6"
"P12868",2.50012091559924e-05,2.62143089708774e-05,2.69761229200431e-05,"YMR231W","PEP5"
"P12887",2.72486054409829e-06,2.72371434746282e-06,2.87198053293092e-06,"YML021C","UNG1"
"P12904",7.11464608426395e-05,7.79000164186708e-05,7.7784386385117e-05,"YGL115W","SNF4"
"P12945",0.000127566162394485,0.000132602574591779,0.000132629548401515,"YDL040C","NAT1"
"P12954",2.61489522737458e-05,2.62503735177647e-05,2.51365010282067e-05,"YJL092W","SRS2"
"P12962",9.62526505759463e-06,9.35023514124562e-06,9.04506352156356e-06,"YOR276W","CAF20"
"P13090",1.34549861957536e-06,1.36548815900287e-06,1.21404278250701e-06,"YML116W","ATR1"
"P13185",1.61835959392293e-05,1.76513029022658e-05,1.75286781289177e-05,"YDR122W","KIN1"
"P13186",6.68005395142973e-07,7.09812326392821e-07,7.12540366989955e-07,"YLR096W","KIN2"
"P13188",0.000528911611588469,0.000551727646893378,0.00055769466233829,"YOR168W","GLN4"
"P13259",1.22486768450741e-05,1.33094340678883e-05,1.32538571201884e-05,"YGR202C","PCT1"
"P13298",0.000247334898861337,0.000285595269731582,0.000294048417023116,"YML106W","URA5"
"P13382",4.50564070007468e-05,4.80626467208848e-05,4.63967871415503e-05,"YNL102W","POL1"
"P13393",1.41326415034038e-05,1.50118808253504e-05,1.49068058541895e-05,"YER148W","SPT15"
"P13433",5.44275687546409e-06,5.32098414565879e-06,5.16219890614446e-06,"YFL036W","RPO41"
"P13517",1.18205689758835e-05,1.2766336338461e-05,1.27410294969342e-05,"YIL034C","CAP2"
"P13574",1.01318468763802e-05,9.6172239472484e-06,9.00327899569306e-06,"YHR084W","STE12"
"P13586",9.14652683449819e-05,0.000100295740770648,0.000101946918431906,"YGL167C","PMR1"
"P13663",0.000846696368034024,0.000823314083614653,0.000883563650913409,"YDR158W","HOM2"
"P13856",3.44349586702183e-05,3.32251855430322e-05,3.28971480847329e-05,"YGR152C","RSR1"
"P13902",1.70648904413792e-07,1.67838289675385e-07,1.76254025473202e-07,"YOL108C","INO4"
"P14020",0.000725717645641845,0.000782224614455591,0.000735163363050772,"YPR183W","DPM1"
"P14065",1.19352052068197e-05,1.10554939161367e-05,1.20022482343366e-05,"YOR120W","GCY1"
"P14120",0.00107830204863751,0.00109466605378026,0.00108926095195082,"YGL030W","RPL30"
"P14126",0.00658088133141471,0.00649385129883725,0.00635876623355932,"YOR063W","RPL3"
"P14164",0.000112544733225725,0.000121808722970338,0.000118023470091734,"YKL112W","ABF1"
"P14180",7.00687324857323e-06,7.43558930983385e-06,7.06453571144899e-06,"YBR038W","CHS2"
"P14306",4.29996645563045e-07,5.3548849774802e-07,5.52929639883337e-07,"YLR178C","TFS1"
"P14540",0.0217851224644343,0.0219787515632554,0.0230777667433917,"YKL060C","FBA1"
"P14680",1.08741407056354e-05,1.04353084221839e-05,1.12615257617093e-05,"YJL141C","YAK1"
"P14681",4.74184036511523e-06,5.2123956775644e-06,5.27892745802972e-06,"YGR040W","KSS1"
"P14693",9.81872840205052e-06,1.17860506769777e-05,1.19733455355421e-05,"YHR083W","SAM35"
"P14736",1.39655218878402e-07,1.42969306495187e-07,1.45746052793592e-07,"YER162C","RAD4"
"P14737",1.70152536562023e-06,1.72778897822092e-06,1.78531824176874e-06,"YDR217C","RAD9"
"P14741",8.24945110571673e-05,8.58950946350704e-05,8.69528441075888e-05,"YKR026C","GCN3"
"P14742",0.000170063009003185,0.000174631600386408,0.000180241137036384,"YKL104C","GFA1"
"P14743",6.22019328346905e-05,6.34198433856637e-05,6.72992008263226e-05,"YLR195C","NMT1"
"P14747",1.73909887835832e-05,1.96529625508826e-05,1.87701233944022e-05,"YML057W","CMP2"
"P14772",1.10024205733691e-05,1.14874450872657e-05,1.1418752631796e-05,"YLL015W","BPT1"
"P14832",0.000955247758360502,0.00100503584070701,0.0009153885499615,"YDR155C","CPR1"
"P14843",6.16286859955666e-05,6.52499099207801e-05,6.60426461960181e-05,"YDR035W","ARO3"
"P14904",0.000178900125673678,0.000201770167609069,0.000206486886985183,"YKL103C","APE1"
"P14905",4.17379261735444e-06,4.28170583463546e-06,4.36644564538193e-06,"YDR197W","CBS2"
"P14906",9.25643945247074e-05,0.000100451714859806,9.99791291467465e-05,"YOR254C","SEC63"
"P14907",4.74335831093262e-05,4.74890762531421e-05,4.55536447924098e-05,"YJL041W","NSP1"
"P14908",3.8634768093422e-06,4.05194645647662e-06,4.00462265753959e-06,"YMR228W","MTF1"
"P14922",0.00013513114902475,0.000139084260629027,0.000139749013588989,"YBR112C","CYC8"
"P15019",0.00458369262890721,0.00538408110585524,0.00544095610704912,"YLR354C","TAL1"
"P15108",0.00282386429752152,0.00312440973484505,0.00306770649350976,"YMR186W","HSC82"
"P15179",3.78757306074241e-07,3.63221489715984e-07,4.03780625910638e-07,"YPL104W","MSD1"
"P15180",0.000803771060080441,0.000839187863223002,0.000840869599469056,"YDR037W","KRS1"
"P15202",3.23441105046376e-06,3.62080950951205e-06,4.34321737096498e-06,"YDR256C","CTA1"
"P15274",7.18152374533324e-05,7.41989676227032e-05,7.43632856969828e-05,"YML035C","AMD1"
"P15303",0.000433599317065149,0.000462829690960855,0.000461205319478671,"YPR181C","SEC23"
"P15367",3.65282872528035e-05,4.08369265443251e-05,3.78514347622891e-05,"YIR022W","SEC11"
"P15424",4.39150955729446e-05,4.76514822670597e-05,4.8569030751894e-05,"YDR194C","MSS116"
"P15436",1.81709339894414e-05,1.87255657827489e-05,1.85771374668799e-05,"YDL102W","POL3"
"P15442",4.78712520064187e-06,5.19516748524323e-06,5.41876774726868e-06,"YDR283C","GCN2"
"P15454",0.000298786740014217,0.000340811908721589,0.000336140315551948,"YDR454C","GUK1"
"P15496",9.62498226914594e-05,0.000115450053901239,0.00010765508912147,"YPL117C","IDI1"
"P15565",5.97167385493185e-05,6.14557007974232e-05,6.06433530535298e-05,"YDR120C","TRM1"
"P15624",0.000272008277575194,0.000285621178258312,0.000284428493940927,"YLR060W","FRS1"
"P15625",0.000406612744349014,0.000430809600909891,0.000430336388831605,"YFL022C","FRS2"
"P15646",0.00047482695446425,0.00047297938321319,0.00044971333209235,"YDL014W","NOP1"
"P15700",0.000349081722143565,0.000363572521625167,0.000359415726299435,"YKL024C","URA6"
"P15703",0.000569109254095795,0.000582376324773972,0.000602416230989201,"YGR282C","BGL2"
"P15705",0.000674949538741668,0.000685796155795518,0.000688530245331314,"YOR027W","STI1"
"P15790",5.36901808558646e-05,5.62468289506984e-05,5.864724897371e-05,"YIL035C","CKA1"
"P15807",3.06373209781097e-06,3.45611998709123e-06,3.47408043203971e-06,"YBR213W","MET8"
"P15873",0.000378129635181277,0.000453595920006448,0.000430301779165244,"YBR088C","POL30"
"P15891",0.000189552445435053,0.000205833641543554,0.000204727074499528,"YCR088W","ABP1"
"P15938",4.6025690785535e-06,4.8705887299048e-06,4.45880746376317e-06,"YKR086W","PRP16"
"P15992",0.000414544487991722,0.00045621678776709,0.000473180245629419,"YBR072W","HSP26"
"P16120",0.000988138666374503,0.00102409548675985,0.00103088806241454,"YCR053W","THR4"
"P16140",0.00124589071804451,0.00132042052124763,0.00131030718106011,"YBR127C","VMA2"
"P16370",1.22915760037851e-06,1.37293015824827e-06,1.30352696492239e-06,"YIL021W","RPB3"
"P16387",0.000459059074074191,0.000488967681255395,0.000493893014417038,"YER178W","PDA1"
"P16451",5.23324933832775e-05,5.67470488294049e-05,5.6620243121044e-05,"YGR193C","PDX1"
"P16467",4.94471322545291e-05,6.33830596690927e-05,4.44194697894779e-05,"YLR134W","PDC5"
"P16474",0.00181204744205111,0.00209252709381653,0.00200437875458502,"YJL034W","KAR2"
"P16521",0.0185764164430044,0.0187027394076374,0.018914383731243,"YLR249W","YEF3"
"P16522",1.13541562078284e-05,1.14239905721259e-05,1.22522552065673e-05,"YHR166C","CDC23"
"P16547",0.000115685857997257,0.000132198136866044,0.000143119853224875,"YIL136W","OM45"
"P16550",0.000484754557906842,0.000502276362025412,0.0004935892169415,"YCL050C","APA1"
"P16603",0.00042611781119469,0.000490612964854625,0.000480176915179525,"YHR042W","NCP1"
"P16622",0.00021329476011204,0.000230272051792702,0.000225833696035966,"YOR176W","HEM15"
"P16639",7.2355230306969e-06,7.69547895903307e-06,7.46296891373328e-06,"YGL017W","ATE1"
"P16649",0.000197014378190944,0.000211868239767565,0.000208842982217037,"YCR084C","TUP1"
"P16658",1.64813117955072e-06,1.77324469072986e-06,1.73801694367747e-06,"YLR105C","SEN2"
"P16661",1.52858472535214e-05,1.59452436875577e-05,1.59606498821193e-05,"YBR110W","ALG1"
"P16664",8.9826115682519e-06,8.77952874075106e-06,8.14550003123666e-06,"YDR137W","RGP1"
"P16861",0.00327561961843991,0.00332218564459989,0.00339118019350687,"YGR240C","PFK1"
"P16862",0.00195604222317919,0.00195222561885031,0.00199273478416065,"YMR205C","PFK2"
"P16892",3.5264277400895e-05,3.83454348179761e-05,3.62706290418693e-05,"YBL016W","FUS3"
"P17064",0.000687307015425207,0.000691501811202842,0.00074423852938961,"YER056C","FCY2"
"P17065",1.20815307625136e-05,1.2500135112327e-05,1.2703279909241e-05,"YNL272C","SEC2"
"P17076",0.000314299602649631,0.00032115767690052,0.000321151023374421,"YHL033C","RPL8A"
"P17106",0.000151928532701309,0.000182172223622459,0.000171604056154949,"YJR060W","CBF1"
"P17119",1.46554954461693e-06,1.59825953993792e-06,1.61553922765559e-06,"YPR141C","KAR3"
"P17121",1.45001393303697e-06,1.577948832583e-06,1.57714740033338e-06,"YDR389W","SAC7"
"P17157",4.35909231066649e-05,4.57099408820393e-05,4.52475143528148e-05,"YPL031C","PHO85"
"P17255",0.00430054009310988,0.00440060686417036,0.00449095949722908,"YDL185W","VMA1"
"P17423",0.000168922955746731,0.000184497896538752,0.000176191781005977,"YHR025W","THR1"
"P17442",9.79914289077327e-06,9.85765634150388e-06,1.0034100166539e-05,"YGR233C","PHO81"
"P17505",0.000100837717575206,0.00010908113783059,0.000114504058617563,"YKL085W","MDH1"
"P17536",4.88638453734904e-05,6.36836449626612e-05,6.65978660557726e-05,"YNL079C","TPM1"
"P17555",0.000353679957883585,0.000365531945951488,0.000350841536586659,"YNL138W","SRV2"
"P17558",1.50580525254861e-05,1.60281861395734e-05,1.57156985569448e-05,"YOR158W","PET123"
"P17629",7.5648245369556e-06,7.40304113578757e-06,7.47339333551294e-06,"YDR138W","HPR1"
"P17649",6.00868525914958e-05,6.6788951062835e-05,6.51031131997911e-05,"YGR019W","UGA1"
"P17695",7.33123352681046e-06,6.3743889187445e-06,6.37436783265038e-06,"YDR513W","GRX2"
"P17709",0.000283664315519412,0.000320793561029723,0.000333047792892833,"YCL040W","GLK1"
"P17883",8.35473031219718e-05,9.15089095098572e-05,9.11267906419954e-05,"YPR189W","SKI3"
"P17890",6.60285074232018e-06,6.86105495877092e-06,6.54956275197156e-06,"YNL151C","RPC31"
"P17891",0.000240876900701339,0.000281806049216416,0.000280536862054653,"YGR167W","CLC1"
"P17898",1.02564834383516e-05,1.0730484888228e-05,1.09999616204829e-05,"YNL130C","CPT1"
"P17967",0.000823104636710361,0.000897666451792213,0.000857010412946116,"YCL043C","PDI1"
"P18238",2.62656086178877e-06,2.80667223642227e-06,2.84757373707389e-06,"YBR085W","AAC3"
"P18239",0.000348166075243391,0.000375708788439568,0.000386611250928476,"YBL030C","PET9"
"P18408",2.44945987429354e-06,2.26974648062055e-06,2.39905699455837e-06,"YPR167C","MET16"
"P18480",5.35004688482461e-06,5.57634944937458e-06,5.32969052498278e-06,"YBR289W","SNF5"
"P18496",2.12708594910432e-06,2.171069420539e-06,1.93998852864333e-06,"YLR393W","ATP10"
"P18544",2.29675174440021e-05,2.49393339363488e-05,2.49894492251893e-05,"YOL140W","ARG8"
"P18562",0.000387483513022779,0.000401021358522277,0.000403866845452484,"YHR128W","FUR1"
"P18634",1.23689751683841e-06,1.24132263706196e-06,1.39386232896906e-06,"YLR392C","ART10"
"P18759",8.64065820580907e-05,9.15918873706337e-05,9.17218344906691e-05,"YBR080C","SEC18"
"P18851",1.36617735456845e-05,1.41561037526211e-05,1.43098653489833e-05,"YOR212W","STE4"
"P18852",2.58056005637541e-06,2.35246585832528e-06,2.18247262831614e-06,"YJR086W","STE18"
"P18888",4.98924178871465e-06,5.2938738982952e-06,5.26708195720797e-06,"YHL025W","SNF6"
"P18900",1.91890594682638e-05,1.93808452495957e-05,1.96332474460389e-05,"YBR003W","COQ1"
"P18961",1.13716244049006e-06,1.1014872358158e-06,1.03744098331423e-06,"YMR104C","YPK2"
"P18962",0.000114378649357406,0.000118598947385625,0.000113246884672732,"YHR028C","DAP2"
"P19073",0.00014458850390414,0.000148746828951595,0.000141492573956524,"YLR229C","CDC42"
"P19097",0.00478461115484598,0.00514838245578778,0.00512688406742469,"YPL231W","FAS2"
"P19145",2.77214400299839e-05,2.89172794492159e-05,3.11962386116731e-05,"YKR039W","GAP1"
"P19146",0.000117730837038407,0.000120742485299281,0.000118104629227538,"YDL137W","ARF2"
"P19158",2.50264472438668e-06,2.20423562348136e-06,2.44846132752843e-06,"YOL081W","IRA2"
"P19262",3.09791039019549e-05,3.4707325272477e-05,3.50691759538822e-05,"YDR148C","KGD2"
"P19263",2.45959686293695e-05,2.61577227344213e-05,2.6380927398157e-05,"YLR071C","RGR1"
"P19358",0.000241376682233823,0.000276770012030402,0.000263024312290071,"YDR502C","SAM2"
"P19414",0.000494912935659222,0.000501133779053146,0.000502807515151753,"YLR304C","ACO1"
"P19454",0.000115713336885554,0.000120333545333967,0.000122296721531587,"YOR061W","CKA2"
"P19516",5.12681414391305e-06,5.46788287383455e-06,5.58834112786949e-06,"YPL132W","COX11"
"P19524",0.000259056073369351,0.000284328098260083,0.00027957181167791,"YOR326W","MYO2"
"P19658",6.0303948671389e-06,6.55692634000707e-06,6.40896364528659e-06,"YJL085W","EXO70"
"P19659",2.05934948783317e-05,2.3049385939815e-05,2.19637779630154e-05,"YOL051W","GAL11"
"P19735",1.90104349865762e-05,1.94419309636908e-05,1.93474031692901e-05,"YBR055C","PRP6"
"P19736",2.6735559959191e-06,2.73039215189852e-06,2.79039474130685e-06,"YDL030W","PRP9"
"P19807",1.97228999788547e-05,2.27020145690037e-05,2.25870314832249e-05,"YGL077C","HNM1"
"P19812",4.22086202814106e-05,4.57021623532965e-05,4.50353858937385e-05,"YGR184C","UBR1"
"P19880",2.83157822697314e-06,3.00899443266054e-06,2.93571800486624e-06,"YML007W","YAP1"
"P19881",2.30781132523444e-05,2.45976232304478e-05,2.46108617949716e-05,"YDL236W","PHO13"
"P19882",0.00428564677377649,0.00447521321719606,0.00445185195892158,"YLR259C","HSP60"
"P19955",1.75879818304199e-06,1.88425434838955e-06,1.88873080800016e-06,"YFR049W","YMR31"
"P19956",2.21137695087334e-06,2.37410028802394e-06,2.64987132171348e-06,"YMR225C","MRPL44"
"P20049",3.12688920927511e-06,3.34332044792349e-06,3.14849634463886e-06,"YBR166C","TYR1"
"P20051",4.90482143012132e-05,5.25733508463758e-05,5.15605777098539e-05,"YLR420W","URA4"
"P20053",4.32633759003775e-06,4.77346469371237e-06,4.9112818218539e-06,"YPR178W","PRP4"
"P20081",0.000170450044616121,0.000127425389505663,0.000163703219048838,"YNL135C","FPR1"
"P20084",8.37186812882163e-06,8.42222802003617e-06,7.98472761534359e-06,"YMR286W","MRPL33"
"P20095",2.49176978371714e-06,2.4480090377797e-06,2.44615443869365e-06,"YNR011C","PRP2"
"P20107",0.000217555146558646,0.000244990156164519,0.000268151421261408,"YMR243C","ZRC1"
"P20133",1.93814778420097e-05,2.32213007422179e-05,2.21875275404965e-05,"YPR176C","BET2"
"P20134",3.59228474707669e-06,3.69509392157814e-06,3.92895681051872e-06,"YOR140W","SFL1"
"P20424",0.000117814038758261,0.000120664043702197,0.000123247543423216,"YPR088C","SRP54"
"P20433",9.49456030662839e-06,1.0181895678031e-05,9.51550999345585e-06,"YJL140W","RPB4"
"P20434",0.000133837873889623,0.000137915912969662,0.000136842165776675,"YBR154C","RPB5"
"P20435",5.64845032990902e-05,5.91981739142226e-05,6.10049109795905e-05,"YPR187W","RPO26"
"P20436",6.44265373807459e-05,6.68665911607141e-05,6.86138318507739e-05,"YOR224C","RPB8"
"P20447",0.00225246284054127,0.00244565019838781,0.00238820363142235,"YGL078C","DBP3"
"P20448",3.87028933544002e-05,4.0583453337221e-05,3.91182176705701e-05,"YJL033W","HCA4"
"P20449",9.40369830903078e-05,9.65332875063531e-05,9.63306681210039e-05,"YOR046C","DBP5"
"P20457",1.00722557028829e-06,1.08069425903363e-06,1.15091637303412e-06,"YKL045W","PRI2"
"P20459",0.000799213500895708,0.000834249263819518,0.000827979708127535,"YJR007W","SUI2"
"P20484",2.81401463982382e-05,2.75871051648547e-05,2.76989487111844e-05,"YKL021C","MAK11"
"P20485",0.000100548452958706,0.000112302056422509,0.000115261955816496,"YLR133W","CKI1"
"P20486",1.39100908128176e-05,1.45158372189369e-05,1.28894292804812e-05,"YBR135W","CKS1"
"P20604",1.3382003829298e-05,1.38424262276162e-05,1.4017340972438e-05,"YDL047W","SIT4"
"P20606",0.00019322114494933,0.000216924188689939,0.000214841154426285,"YPL218W","SAR1"
"P20676",3.62083491113987e-06,3.85422419684654e-06,3.5709067381669e-06,"YOR098C","NUP1"
"P20795",1.01346983443586e-05,1.13946008795402e-05,1.12855738521668e-05,"YLR396C","VPS33"
"P20967",0.000339073589482956,0.000354276506751546,0.000369433096983644,"YIL125W","KGD1"
"P21147",7.94497018636034e-05,0.000110939510902834,9.63500344033261e-05,"YGL055W","OLE1"
"P21182",1.50821235839662e-05,1.68312767126068e-05,1.66047137509079e-05,"YOL052C","SPE2"
"P21242",0.000186798794509789,0.000191912750531112,0.000198060874086657,"YOR362C","PRE10"
"P21243",0.00013793162844204,0.000153366783723473,0.000151127893370076,"YGL011C","SCL1"
"P21264",0.000974476353102523,0.000979268712423504,0.000970063829459249,"YOR128C","ADE2"
"P21269",2.63406661665885e-05,2.7225244984268e-05,2.63596205447231e-05,"YER168C","CCA1"
"P21304",0.000293229352486229,0.000304061494464642,0.000300741026719283,"YLR196W","PWP1"
"P21306",1.08809230000075e-05,1.19542620680117e-05,1.21324760154124e-05,"YPL271W","ATP15"
