"Accession","Min_1","Min_2","Min_3","Gene","Protein"
"P50107",7.2010605353004e-07,7.16790700733287e-07,7.18983796281473e-07,"YML004C","GLO1"
"P50108",4.10145624329948e-06,3.89878481522836e-06,4.23314498097917e-06,"YDR245W","MNN10"
"P50109",7.3680659167094e-06,7.96244618996206e-06,8.05796646866323e-06,"YML017W","PSP2"
"P50110",9.89729741655243e-06,8.84358698381445e-06,9.15799800978111e-06,"YMR060C","SAM37"
"P50111",1.76932428769814e-06,1.73057737922894e-06,1.7959543678693e-06,"YMR273C","ZDS1"
"P50264",4.19500871391485e-06,4.11140532227121e-06,4.80652567226853e-06,"YMR020W","FMS1"
"P50278",4.29173147257607e-06,4.15041274665642e-06,4.57356254531417e-06,"YNR034W","SOL1"
"P50623",8.34979869619947e-06,8.35686702187556e-06,8.49239032965049e-06,"YDL064W","UBC9"
"P50861",0.000260927695867924,0.000280531577034666,0.000270243554125919,"YOL143C","RIB4"
"P50942",7.21680622882368e-06,6.45316810705171e-06,8.75829930545396e-06,"YNL106C","INP52"
"P50944",1.08331294844916e-06,9.03115425542969e-07,1.34389894897024e-06,"YNL101W","AVT4"
"P50945",2.62293090602042e-05,6.01953312780635e-06,1.47868810768921e-05,"YNL100W","MIC27"
"P50946",8.15429001664606e-06,8.23472001427638e-06,8.59961743375586e-06,"YNL099C","OCA1"
"P50947",1.0872372718334e-05,1.05915674513383e-05,1.1784477800793e-05,"YNL097C","PHO23"
"P51401",6.69883785332751e-07,7.0803550364604e-07,7.64938039123759e-07,"YNL067W","RPL9B"
"P51402",2.77467955867933e-06,2.80338600145563e-06,3.04937465663063e-06,"YDR500C","RPL37B"
"P51534",3.13367450155287e-05,3.16015219085664e-05,3.31183755423432e-05,"YOR035C","SHE4"
"P51601",0.000148044352805367,0.000151397631719666,0.000149608527530855,"YGR267C","FOL2"
"P51862",3.38297977237031e-06,3.23109076693867e-06,3.41246563134437e-06,"YLR371W","ROM2"
"P51998",1.00154753250497e-05,9.79135425742832e-06,1.02538797502552e-05,"YML025C","YML6"
"P52286",0.000113298773792368,0.000108377864247687,0.000115831574221861,"YDR328C","SKP1"
"P52488",5.58170594247839e-05,5.7904374047691e-05,6.00780959102106e-05,"YDR390C","UBA2"
"P52489",1.53673098525819e-05,1.41160398568859e-05,1.62037015963805e-05,"YOR347C","PYK2"
"P52490",0.000106228415598404,0.000103879848100917,0.000104141168184712,"YDR092W","UBC13"
"P52491",3.2868917792223e-07,3.14569951064517e-07,3.38481273164621e-07,"YLR306W","UBC12"
"P52553",3.46052852717742e-07,3.17391614515671e-07,3.32507932247693e-07,"YLR200W","YKE2"
"P52593",9.3332119286026e-05,9.68900815702259e-05,9.64586824823177e-05,"YML103C","NUP188"
"P52870",1.37236309192403e-05,1.43231187191484e-05,1.48507418248784e-05,"YER087C-B","SBH1"
"P52871",1.40261588502856e-05,1.352447669938e-05,1.49659144998918e-05,"YER019C-A","SBH2"
"P52891",5.74982300519219e-05,5.82661860831413e-05,6.02433013150518e-05,"YDL116W","NUP84"
"P52893",0.000106679343694209,0.00010370015175887,0.000106467483588812,"YLR089C","ALT1"
"P52910",0.00109668516382098,0.00110729168328891,0.00115671942232041,"YLR153C","ACS2"
"P52911",9.22939484558288e-06,9.2069189943756e-06,9.63384316023759e-06,"YDR261C","EXG2"
"P52917",7.51347853466619e-05,7.42965018583719e-05,7.63032619199334e-05,"YPR173C","VPS4"
"P52918",4.82197652143688e-05,4.91445394238572e-05,4.92660175745744e-05,"YDR335W","MSN5"
"P52919",1.38589401443467e-06,1.34406378836002e-06,1.35094260886737e-06,"YLR457C","NBP1"
"P52920",1.05433128726322e-05,1.07028389713798e-05,1.07958768637771e-05,"YGL091C","NBP35"
"P53008",7.17185072492945e-05,7.4005737126537e-05,7.33573021747213e-05,"YGL027C","CWH41"
"P53009",4.87501896181557e-06,4.89652646312512e-06,5.07473673244502e-06,"YGL083W","SCY1"
"P53010",6.50293634420896e-06,6.03714475513093e-06,6.17720714360343e-06,"YGL094C","PAN2"
"P53011",1.39473456116544e-05,1.43030257287017e-05,1.35946769640995e-05,"YGL100W","SEH1"
"P53012",7.50199782921111e-06,7.51406383499588e-06,7.69097322828717e-06,"YGL126W","SCS3"
"P53037",1.10497063378055e-06,1.09041188370032e-06,1.24684657137217e-06,"YGR170W","PSD2"
"P53038",3.56094889161463e-06,3.06101821002994e-06,3.70756054284581e-06,"YGR099W","TEL2"
"P53040",5.29512607529492e-05,5.35141114782475e-05,5.34072592189654e-05,"YGL112C","TAF6"
"P53043",2.80931375257371e-05,2.91619245672512e-05,2.99702054392048e-05,"YGR123C","PPT1"
"P53044",6.48859036602079e-05,6.10024160963488e-05,6.36482239053492e-05,"YGR048W","UFD1"
"P53045",0.000120011754323187,0.00013822082712066,0.000132517964036621,"YGR060W","ERG25"
"P53049",1.61065650827987e-05,1.60439612700071e-05,1.71759830491154e-05,"YGR281W","YOR1"
"P53051",3.64052256974159e-07,2.7192583335783e-07,3.20666781698404e-07,"YGR287C","IMA1"
"P53060",2.63807390384235e-07,2.5555065487309e-07,2.82973546200684e-07,"YGL250W","RMR1"
"P53063",2.08528997903658e-05,2.12415095098449e-05,2.11730051410992e-05,"YGL246C","RAI1"
"P53064",2.07356253348977e-06,2.12286839711618e-06,2.15553282606813e-06,"YGL244W","RTF1"
"P53066",1.56254904142485e-05,1.38763524430441e-05,1.65246707116732e-05,"YGL242C","YGL242C"
"P53067",5.26688085759043e-05,5.36722628811989e-05,5.32048537539301e-05,"YGL241W","KAP114"
"P53070",8.11269689531131e-06,7.76359033467819e-06,7.3812465577063e-06,"YGL236C","MTO1"
"P53072",3.5193608616299e-05,3.70276868700777e-05,3.72840289013113e-05,"YGL232W","TAN1"
"P53073",1.43892338858143e-05,1.53535882460062e-05,1.54416680596134e-05,"YGL231C","EMC4"
"P53075",9.13112684968058e-05,9.42294267721556e-05,9.84125552126882e-05,"YGL228W","SHE10"
"P53076",9.56933544181276e-06,8.71728151425833e-06,1.01251633239058e-05,"YGL227W","VID30"
"P53078",3.88397502975396e-07,3.65421641276313e-07,3.78008296459782e-07,"YGL224C","SDT1"
"P53079",1.29781657005722e-05,1.08037322114189e-05,1.28124805716083e-05,"YGL223C","COG1"
"P53081",4.49761990820386e-05,4.65493526318029e-05,5.42047077950764e-05,"YGL221C","NIF3"
"P53086",2.59793267811282e-05,2.78546915510773e-05,3.03077774415308e-05,"YGL216W","KIP3"
"P53090",0.000850184403999311,0.000926611340219867,0.000912552791182349,"YGL202W","ARO8"
"P53091",7.86009821438719e-06,7.61687537964163e-06,8.82578812506759e-06,"YGL201C","MCM6"
"P53093",1.38653503846888e-05,1.38500346659233e-05,1.42809874916799e-05,"YGL198W","YIP4"
"P53094",8.37133814182576e-06,8.90194285781982e-06,9.07031672807046e-06,"YGL197W","MDS3"
"P53095",2.86381526397486e-06,2.97441703396134e-06,3.12673235525485e-06,"YGL196W","DSD1"
"P53100",5.44574836414939e-06,5.27739715177e-06,5.80994480454455e-06,"YGL185C","YGL185C"
"P53101",2.4850735258263e-06,2.43918449220859e-06,2.55511115042311e-06,"YGL184C","STR3"
"P53104",6.94336612794724e-06,6.68943359059943e-06,7.35506069363948e-06,"YGL180W","ATG1"
"P53107",2.65844336069782e-05,2.68157299203048e-05,2.84556306326178e-05,"YGL164C","YRB30"
"P53108",1.13604556146636e-05,1.1565021361022e-05,1.22004101448512e-05,"YGL161C","YIP5"
"P53109",3.18973128948287e-07,3.38700354352858e-07,3.53631297542006e-07,"YGL160W","AIM14"
"P53110",5.84991975923189e-06,6.32923474570991e-06,6.30882281450053e-06,"YGL159W","YGL159W"
"P53111",4.03905560498268e-05,4.15231655500943e-05,4.36684439765558e-05,"YGL157W","ARI1"
"P53112",2.04300710844114e-05,1.98093293281023e-05,2.02690050971012e-05,"YGL153W","PEX14"
"P53114",2.6427359250452e-05,2.58920858242157e-05,2.71492934168511e-05,"YGL151W","NUT1"
"P53115",4.27306657223343e-05,4.27742148050693e-05,4.38106819150269e-05,"YGL150C","INO80"
"P53119",0.000145097097114236,0.000131906210124741,0.00016026943490796,"YGL141W","HUL5"
"P53120",2.98887657023152e-05,3.27360881072152e-05,3.31921697167061e-05,"YGL140C","YGL140C"
"P53121",2.71452720557154e-05,2.34871241573387e-05,2.61697014586647e-05,"YGL139W","FLC3"
"P53125",1.37523707098628e-05,1.36935518634293e-05,1.45843434821291e-05,"YGL133W","ITC1"
"P53128",0.000184997808153631,0.000189141139880576,0.000182971770542211,"YGL125W","MET13"
"P53129",3.96110442464039e-07,4.43299016580526e-07,4.64190894150071e-07,"YGL124C","MON1"
"P53131",0.000131292195925655,0.00013301205781941,0.0001312570151024,"YGL120C","PRP43"
"P53133",1.43212177335249e-05,1.30110040281042e-05,1.35873575126742e-05,"YGL117W","YGL117W"
"P53134",8.11556090299247e-06,7.81089025256558e-06,8.55302881858282e-06,"YGL114W","YGL114W"
"P53136",9.35066167341401e-06,9.88107754208515e-06,9.87016595572242e-06,"YGL111W","NSA1"
"P53137",5.77032769205049e-06,5.4982690895367e-06,5.88907412639028e-06,"YGL110C","CUE3"
"P53140",2.25543683601055e-05,2.14088991964393e-05,2.19225710747713e-05,"YGL107C","RMD9"
"P53141",0.000104207787353028,0.000102377280956727,9.88458395551186e-05,"YGL106W","MLC1"
"P53145",3.38649913609662e-05,3.58840260721486e-05,3.60308235535477e-05,"YGL099W","LSG1"
"P53146",3.13541864104857e-07,3.17592319916415e-07,2.88316051195597e-07,"YGL098W","USE1"
"P53152",1.40084353143091e-07,1.43384784305608e-07,1.50433673959039e-07,"YGL087C","MMS2"
"P53154",7.36723945562522e-06,7.35395908833241e-06,7.43784789739154e-06,"YGL084C","GUP1"
"P53155",1.66015592364994e-05,1.69048924020423e-05,1.76602611211933e-05,"YGL082W","YGL082W"
"P53163",2.36607574685607e-05,2.33681262398004e-05,2.34762786749533e-05,"YGL068W","MNP1"
"P53164",1.07294510628661e-05,1.04504727066525e-05,1.09335196070231e-05,"YGL067W","NPY1"
"P53166",2.57592016074415e-06,2.45805485966468e-06,2.59008810018945e-06,"YGL064C","MRH4"
"P53168",4.14999469994332e-07,4.15240147179252e-07,4.04047064000023e-07,"YGL061C","DUO1"
"P53169",1.65904833967626e-05,1.59720454243267e-05,1.75842043903703e-05,"YGL060W","YBP2"
"P53172",2.39094894251751e-05,2.54852406774358e-05,2.563462383952e-05,"YGL056C","SDS23"
"P53173",7.18284741246116e-05,7.07550949213534e-05,7.69969317285921e-05,"YGL054C","ERV14"
"P53177",3.56992669046946e-06,3.82589143944513e-06,4.12675566169918e-06,"YGL050W","TYW3"
"P53183",1.83907656556913e-05,1.87350813217609e-05,1.92589537468263e-05,"YGL039W","YGL039W"
"P53184",0.000131637304401879,0.000116218682204388,0.000123524332585347,"YGL037C","PNC1"
"P53192",6.53454178943566e-05,6.4867219688007e-05,6.81392221838776e-05,"YGL020C","GET1"
"P53195",1.78625033104946e-05,1.89788052196643e-05,1.79586762583845e-05,"YGL005C","COG7"
"P53196",4.82990650228465e-06,4.98254988202112e-06,5.28676671400377e-06,"YGL004C","RPN14"
"P53199",0.000236795057648706,0.000247221989085848,0.000247387323848704,"YGL001C","ERG26"
"P53200",7.30286986199559e-05,7.21940031100681e-05,6.99153009621453e-05,"YGR001C","EFM5"
"P53201",6.61243131815017e-06,6.63381083330644e-06,6.89036875619128e-06,"YGR002C","SWC4"
"P53202",1.15750028213692e-05,1.19221035965874e-05,1.23398339642949e-05,"YGR003W","CUL3"
"P53203",3.91045095924938e-06,3.86979143652961e-06,4.31959424393768e-06,"YGR004W","PEX31"
"P53204",4.99748006106216e-07,5.12899419926011e-07,5.63355710424005e-07,"YGR010W","NMA2"
"P53206",6.90388645546772e-05,6.85225241847801e-05,7.34399147951922e-05,"YGR012W","YGR012W"
"P53207",2.6701442639873e-06,2.6226442672054e-06,2.86758041821182e-06,"YGR013W","SNU71"
"P53210",1.76011026875969e-05,1.81579254252834e-05,1.76252178965967e-05,"YGR017W","YGR017W"
"P53217",3.42485021422604e-06,3.12939602205377e-06,3.33593183035911e-06,"YGR026W","YGR026W"
"P53219",1.76053464154402e-05,1.66894309517065e-05,1.75313661654369e-05,"YGR031W","IMO32"
"P53220",1.23903581576492e-05,1.26883735666006e-05,1.3239150169914e-05,"YGR033C","TIM21"
"P53221",0.000109263231346362,0.00011379172310584,0.000111512129784011,"YGR034W","RPL26B"
"P53224",6.72246556437562e-05,7.86063313079204e-05,7.83220302025704e-05,"YGR038W","ORM1"
"P53228",1.07632054564777e-05,1.4641236251578e-05,1.3560803932798e-05,"YGR043C","NQM1"
"P53235",1.94753576081394e-05,2.08379320736356e-05,2.04175555715935e-05,"YGR054W","YGR054W"
"P53236",5.99821307231635e-06,6.06860361024219e-06,6.21173042540118e-06,"YGR056W","RSC1"
"P53238",7.91877765177944e-07,7.96596887738934e-07,8.72770713998743e-07,"YGR058W","PEF1"
"P53241",9.56404488903777e-06,9.90297619855729e-06,1.21140110891088e-05,"YGR065C","VHT1"
"P53244",2.20558381553859e-06,1.6678977997302e-06,1.86318913759827e-06,"YGR068C","ART5"
"P53250",1.50552555747417e-06,1.47695427656013e-06,1.47102884493882e-06,"YGR080W","TWF1"
"P53251",5.17813499500066e-06,5.74360085253663e-06,5.70708155165772e-06,"YGR081C","SLX9"
"P53252",0.00105688176478211,0.0010998415388851,0.00108228843833086,"YGR086C","PIL1"
"P53254",8.6614142850195e-05,9.07871126722902e-05,9.09684694182017e-05,"YGR090W","UTP22"
"P53255",6.53689764393057e-06,6.42083976242298e-06,6.8099878874828e-06,"YGR093W","DRN1"
"P53256",2.66944420806363e-05,2.84199807816523e-05,2.81372305251847e-05,"YGR095C","RRP46"
"P53258",1.84231072097783e-05,1.84612040230888e-05,1.90640041788138e-05,"YGR100W","MDR1"
"P53260",2.46718457901634e-06,2.20325567314752e-06,2.49320178605049e-06,"YGR102C","GTF1"
"P53261",4.18176321425677e-05,4.426130871454e-05,4.26883361424319e-05,"YGR103W","NOP7"
"P53265",6.29782492185833e-06,5.85744734524641e-06,6.25623511225404e-06,"YGR111W","YGR111W"
"P53266",9.30000408534598e-07,8.9724559229527e-07,9.75398720530671e-07,"YGR112W","SHY1"
"P53270",1.12981528025901e-05,1.16153933432769e-05,1.17606891419866e-05,"YGR117C","YGR117C"
"P53271",3.7059568926726e-06,4.25797265329144e-06,3.81398144073642e-06,"YGR120C","COG2"
"P53272",1.24215121756672e-06,1.18246357155021e-06,1.26152871224639e-06,"YGR122W","YGR122W"
"P53273",2.99247158409594e-05,3.02380406801453e-05,3.09040996874917e-05,"YGR125W","YGR125W"
"P53276",0.000102449583520148,0.000102597138892479,0.000116404373890987,"YGR128C","UTP8"
"P53278",3.16482837089544e-05,2.94746238072391e-05,3.42080721907402e-05,"YGR130C","YGR130C"
"P53280",4.07795804685207e-07,3.97456344450762e-07,4.64868334240917e-07,"YGR134W","CAF130"
"P53281",2.02803405333394e-06,1.82907304550258e-06,2.18062585209137e-06,"YGR136W","LSB1"
"P53283",3.30607894251438e-07,2.65108379660586e-07,2.81551989971734e-07,"YGR138C","TPO2"
"P53292",2.37989202004153e-05,2.34722881398052e-05,2.36521424900987e-05,"YGR165W","MRPS35"
"P53295",1.88012086942011e-05,1.95835033458901e-05,1.9899473018695e-05,"YGR173W","RBG2"
"P53296",2.02081392693958e-06,2.13376307804882e-06,2.05850264565491e-06,"YGR177C","ATF2"
"P53297",1.26988274241532e-05,1.30468111163701e-05,1.33468556952088e-05,"YGR178C","PBP1"
"P53299",7.92717959606752e-05,8.48115666805433e-05,8.73985603850738e-05,"YGR181W","TIM13"
"P53301",5.18804265341111e-05,5.43149716089293e-05,5.08936170778388e-05,"YGR189C","CRH1"
"P53303",0.000167462779587181,0.000170715745120809,0.000171588412629086,"YGR211W","ZPR1"
"P53305",1.90946619501304e-06,2.1028203180379e-06,2.13012060259884e-06,"YGR215W","RSM27"
"P53309",1.20550015717972e-05,1.24808368035364e-05,1.25506628076243e-05,"YGR241C","YAP1802"
"P53312",0.000124892961232478,0.000123740838014069,0.000131110423692664,"YGR244C","LSC2"
"P53313",2.24946883851693e-05,2.43761367207753e-05,2.40435757434412e-05,"YGR245C","SDA1"
"P53314",9.04250836119368e-06,8.39306674121601e-06,9.53114135235905e-06,"YGR247W","CPD1"
"P53315",1.79319401965431e-06,1.67229033500331e-06,2.49379189827219e-06,"YGR248W","SOL4"
"P53316",4.20932218981999e-06,4.02521166894373e-06,4.49398551350071e-06,"YGR250C","YGR250C"
"P53317",4.3026207943227e-07,3.70660845651336e-07,3.68388627393675e-07,"YGR251W","NOP19"
"P53318",6.84327117830227e-06,6.70407777979315e-06,6.69995890442995e-06,"YGR255C","COQ6"
"P53319",3.84224949333988e-06,7.60206642375173e-06,6.067829152674e-06,"YGR256W","GND2"
"P53322",2.40427207627956e-05,1.92804305918483e-05,2.23183752227475e-05,"YGR260W","TNA1"
"P53323",2.38690739821997e-06,2.41402739838304e-06,2.67266181066562e-06,"YGR262C","BUD32"
"P53324",3.20814292867641e-06,2.79341180574371e-06,3.44070526242434e-06,"YGR263C","SAY1"
"P53326",1.27726794666951e-05,1.30742145653343e-05,1.22164050754508e-05,"YGR266W","YGR266W"
"P53327",1.20105680259661e-05,1.20240566689211e-05,1.25773405605615e-05,"YGR271W","SLH1"
"P53330",1.53093255559937e-06,1.59117984261251e-06,1.71742004425064e-06,"YGR275W","RTT102"
"P53331",1.02489220562226e-05,1.05628033898908e-05,1.07667421118063e-05,"YGR276C","RNH70"
"P53332",4.46212676265234e-05,4.67734142896089e-05,4.60638128112228e-05,"YGR277C","CAB4"
"P53333",2.46830029784777e-05,2.34506491121345e-05,2.58790874224279e-05,"YGR278W","CWC22"
"P53334",0.000130134002908919,0.000129225026947938,0.000125661732656993,"YGR279C","SCW4"
"P53335",2.24248748375192e-06,2.24715496111235e-06,2.49480031282523e-06,"YGR280C","PXR1"
"P53336",5.6882803295801e-08,6.20598865975191e-08,6.40291161519516e-08,"YGR283C","YGR283C"
"P53337",0.000175085641162025,0.000180801859379401,0.000171315462654892,"YGR284C","ERV29"
"P53378",2.31727564131188e-05,2.21794285145943e-05,2.22176407447196e-05,"YLR212C","TUB4"
"P53388",3.97311509897361e-05,4.49912162579794e-05,4.7234619470502e-05,"YPL265W","DIP5"
"P53397",2.54687980857843e-06,2.31045119248029e-06,2.71590522545758e-06,"YML060W","OGG1"
"P53438",4.18701853814591e-08,4.65961974800243e-08,5.5033645814397e-08,"YMR016C","SOK2"
"P53540",1.32288811051307e-05,1.33531362336107e-05,1.42396275817566e-05,"YNL126W","SPC98"
"P53549",0.000228106383654234,0.000222269255732649,0.000224738342888974,"YOR259C","RPT4"
"P53550",6.30262899417623e-05,6.19083230110671e-05,6.23338209682942e-05,"YNL118C","DCP2"
"P53551",2.01807628934139e-05,2.04315815265808e-05,2.08952108675389e-05,"YPL127C","HHO1"
"P53552",2.81123317436789e-05,2.86696330185562e-05,3.04456775275283e-05,"YNL139C","THO2"
"P53598",2.42339155954394e-05,2.43170832830484e-05,2.39502641890716e-05,"YOR142W","LSC1"
"P53599",7.82771839049568e-06,7.72231021559478e-06,7.83356885300404e-06,"YNR031C","SSK2"
"P53600",1.6832085994323e-05,1.77930130222691e-05,1.70366849075487e-05,"YPL010W","RET3"
"P53616",4.95899073053029e-07,5.06648936905435e-07,5.30992144296446e-07,"YNL066W","SUN4"
"P53617",1.74789283090218e-05,1.77777391504155e-05,1.78770929847488e-05,"YNL251C","NRD1"
"P53622",0.000163108602751112,0.000165249061141929,0.000169085292996524,"YDL145C","COP1"
"P53628",1.90685781750782e-05,1.99986213255698e-05,1.93707400015799e-05,"YNR023W","SNF12"
"P53629",9.33181237188197e-06,9.475985055676e-06,1.07652436523374e-05,"YNR019W","ARE2"
"P53632",9.71865120339176e-06,9.95046014608714e-06,1.00698579192073e-05,"YOL115W","PAP2"
"P53633",0.000657296231366439,0.000682160857344697,0.000683636456366559,"YNL044W","YIP3"
"P53685",9.84301540132979e-07,8.83577136687622e-07,8.72316966502245e-07,"YOL068C","HST1"
"P53686",6.82474872834917e-07,7.47043854815594e-07,6.61175843176258e-07,"YPL015C","HST2"
"P53691",0.000285758586667612,0.000295793757139921,0.000274781689770689,"YLR216C","CPR6"
"P53720",1.28916966224447e-06,1.31024497327106e-06,1.30464466413014e-06,"YNR015W","SMM1"
"P53721",4.13790624088744e-05,4.31780997573713e-05,4.7075643316573e-05,"YNR018W","RCF2"
"P53723",0.000203141883256113,0.000209388201740325,0.000205195471263673,"YNR021W","YNR021W"
"P53725",1.39364589645186e-06,1.41805583967568e-06,1.53177250587766e-06,"YNR024W","MPP6"
"P53727",9.29020518261881e-06,8.39118704176368e-06,9.20068724517616e-06,"YNR027W","BUD17"
"P53728",6.72680356954614e-06,7.95385330593723e-06,8.14584044135491e-06,"YNR028W","CPR8"
"P53729",4.3743569570807e-05,3.94914950012034e-05,4.12206114568035e-05,"YNR029C","YNR029C"
"P53730",4.59057133975563e-05,4.57512028357705e-05,4.55321036798147e-05,"YNR030W","ALG12"
"P53731",0.000192083402377227,0.000200552339700911,0.000195736728167165,"YNR035C","ARC35"
"P53732",2.46249149478271e-06,2.46340444986635e-06,2.39780115901148e-06,"YNR036C","MRPS12"
"P53733",1.17449928837155e-05,1.11152004090787e-05,1.13913886539553e-05,"YNR037C","RSM19"
"P53734",1.82767939516206e-05,1.83093178921417e-05,1.91145250342801e-05,"YNR038W","DBP6"
"P53735",1.94507800490911e-06,1.96877262843893e-06,2.21093021137601e-06,"YNR039C","ZRG17"
"P53736",5.9739184917418e-06,6.22543841957709e-06,7.14446979536103e-06,"YNR040W","YNR040W"
"P53738",3.59805744167556e-05,3.78937784351869e-05,3.46942714916708e-05,"YNR046W","TRM112"
"P53739",1.74450719670056e-06,1.76458565236475e-06,1.93706562813084e-06,"YNR047W","FPK1"
"P53740",1.08933631935751e-05,1.13553203610423e-05,1.09396717351607e-05,"YNR048W","YNR048W"
