"Accession","Rich_1","Rich_2","Gene","Protein"
"Q06451",1.4490968599247e-06,1.44717339590487e-06,"YPR156C","TPO3"
"Q06488",2.28384713429928e-05,2.3054865630053e-05,"YLR357W","RSC2"
"Q06489",0.000100500339247727,0.000103408822806927,"YPR118W","MRI1"
"Q06493",0.000103533542546961,0.000106814555620844,"YPR125W","YLH47"
"Q06494",1.14674298468229e-05,1.22251777702822e-05,"YPR127W","YPR127W"
"Q06504",1.37311249206276e-05,1.57806982397922e-05,"YPR131C","NAT3"
"Q06505",6.42612554668454e-05,6.23078669434549e-05,"YPR133C","SPN1"
"Q06506",4.80304112135844e-05,4.83514670801835e-05,"YPR137W","RRP9"
"Q06508",4.47270022023633e-06,4.69767843419353e-06,"YPR139C","LOA1"
"Q06510",7.11599716260195e-06,7.10578106850194e-06,"YPR140W","TAZ1"
"Q06511",6.94437587470716e-05,7.23402537135243e-05,"YPR143W","RRP15"
"Q06512",2.65073165447711e-05,2.654094399424e-05,"YPR144C","NOC4"
"Q06523",5.20421270235573e-05,5.30553652856548e-05,"YPR148C","YPR148C"
"Q06525",8.40928008644515e-06,8.9519706621782e-06,"YPR152C","URN1"
"Q06538",2.17433037157414e-05,2.15070191498742e-05,"YLR241W","CSC1"
"Q06554",8.78461153737162e-06,8.80420299007126e-06,"YLR247C","IRC20"
"Q06567",4.82459644730924e-06,4.69359294363913e-06,"YLR253W","MCP2"
"Q06580",6.4619109342657e-06,6.43910003958392e-06,"YPR188C","MLC2"
"Q06593",9.55652452307496e-07,9.55925779300884e-07,"YPR194C","OPT2"
"Q06604",1.80451121315449e-06,1.53986066483333e-06,"YPR171W","BSP1"
"Q06616",4.4123952542345e-07,4.07115121748917e-07,"YPR174C","YPR174C"
"Q06624",6.02827946307774e-06,6.23318063372174e-06,"YPR180W","AOS1"
"Q06625",1.69966886763489e-05,1.61030940243655e-05,"YPR184W","GDB1"
"Q06629",2.24831234689074e-06,2.35011947189813e-06,"YDR295C","HDA2"
"Q06630",9.62623518321435e-06,1.00752098044037e-05,"YDR296W","MHR1"
"Q06631",6.41842852147856e-05,6.28086166024767e-05,"YDR299W","BFR2"
"Q06632",7.8632887452378e-06,8.58359946241671e-06,"YDR301W","CFT1"
"Q06639",3.22615666305319e-05,3.56491975012778e-05,"YDR303C","RSC3"
"Q06644",7.65724758795753e-06,8.14854605042263e-06,"YDR307W","PMT7"
"Q06651",1.46816296749751e-06,1.58554965597092e-06,"YDR313C","PIB1"
"Q06668",8.31071575413483e-06,8.73211448393536e-06,"YDR316W","OMS1"
"Q06671",1.36311959568603e-06,1.4418506356736e-06,"YLR431C","ATG23"
"Q06677",6.16672016246599e-06,6.15937241383746e-06,"YDR320C","SWA2"
"Q06678",1.19166869054257e-05,1.22257386743241e-05,"YDR322W","MRPL35"
"Q06679",5.36224881155173e-05,5.20101419755313e-05,"YDR324C","UTP4"
"Q06680",7.91349430780047e-06,7.50920816650444e-06,"YDR325W","YCG1"
"Q06681",3.05738751603968e-06,3.14158721439766e-06,"YDR326C","YSP2"
"Q06682",1.4603192262911e-05,1.38702108742478e-05,"YDR330W","UBX5"
"Q06685",7.23707964502209e-05,7.26636437635006e-05,"YLR410W","VIP1"
"Q06686",4.30690184125817e-06,4.30813366201921e-06,"YLR411W","CTR3"
"Q06688",6.67601659204396e-06,6.70841881819612e-06,"YLR412W","BER1"
"Q06689",9.63911242762799e-05,9.59129203557509e-05,"YLR413W","YLR413W"
"Q06696",1.2670568095352e-05,6.9241839213349e-06,"YLR417W","VPS36"
"Q06697",6.9474616206085e-05,6.53130387731381e-05,"YLR418C","CDC73"
"Q06698",4.33291078598997e-05,4.31741587553183e-05,"YLR419W","YLR419W"
"Q06704",3.26251258519338e-05,3.23447516303647e-05,"YLR309C","IMH1"
"Q06705",7.56353745770991e-05,7.68951493520375e-05,"YLR380W","CSR1"
"Q06706",0.000171815150608003,0.0001747710872392,"YLR384C","IKI3"
"Q06708",7.63072455750226e-05,7.56396464164762e-05,"YLR386W","VAC14"
"Q06709",2.19353363943718e-05,2.13600936454441e-05,"YLR387C","REH1"
"Q06817",3.2508300253381e-06,3.20791584574216e-06,"YPR081C","GRS2"
"Q06833",1.74364763173995e-05,1.84118522219453e-05,"YPR091C","YPR091C"
"Q06839",4.33710591146712e-05,4.29067223497651e-05,"YPR097W","YPR097W"
"Q06891",2.03494347980075e-05,1.99113017415568e-05,"R0030W","RAF1"
"Q06892",6.28552252546683e-05,6.3453124462182e-05,"YPL188W","POS5"
"Q06991",6.01900096183692e-05,6.06896543000631e-05,"YLR414C","PUN1"
"Q07349",8.77810007394971e-06,8.1770654025079e-06,"YDL027C","MRX9"
"Q07350",1.04480404469404e-06,1.03604455694611e-06,"YDL043C","PRP11"
"Q07362",5.43962564858337e-05,5.36440992122577e-05,"YDL053C","PBP4"
"Q07376",1.44649636893662e-05,1.4600042915203e-05,"YDL054C","MCH1"
"Q07379",5.32265261481128e-06,5.105549409859e-06,"YDL057W","YDL057W"
"Q07381",3.41259462975302e-05,3.45549171222923e-05,"YDL060W","TSR1"
"Q07395",3.19108453725847e-05,3.13621474641019e-05,"YDL063C","SYO1"
"Q07454",1.34451115475656e-06,1.27198901227829e-06,"YDL073W","YDL073W"
"Q07457",2.38620894512443e-05,2.34282573895107e-05,"YDL074C","BRE1"
"Q07468",1.25863598761271e-05,1.20753837018952e-05,"YDL077C","VAM6"
"Q07478",0.000273991255441308,0.000280781528979082,"YDL084W","SUB2"
"Q07500",1.2809602768431e-05,1.25257317230297e-05,"YDL085W","NDE2"
"Q07505",9.63090430923592e-05,9.41346093596667e-05,"YDL086W","YDL086W"
"Q07527",0.000112583858460181,0.000109689445916722,"YDL112W","TRM3"
"Q07528",2.23434512769409e-06,2.20586385971772e-06,"YDL113C","ATG20"
"Q07533",8.55556722226145e-07,7.70328791418336e-07,"YDL117W","CYK3"
"Q07534",2.76687809054067e-06,2.71252285851678e-06,"YDL119C","HEM25"
"Q07551",5.77467212983865e-05,5.758977431299e-05,"YDL124W","YDL124W"
"Q07589",3.06486646221063e-05,3.102458532944e-05,"YDL144C","YDL144C"
"Q07622",4.55859053373133e-06,4.76018252497699e-06,"YDL203C","ACK1"
"Q07623",3.37778408372606e-05,3.52942761178099e-05,"YDL213C","NOP6"
"Q07648",5.62613065485735e-05,5.79299881496663e-05,"YDL219W","DTD1"
"Q07651",1.15487526243562e-05,1.12897928071835e-05,"YDL222C","FMP45"
"Q07657",6.32482782054537e-05,6.87461320496879e-05,"YDL225W","SHS1"
"Q07688",3.51850085698468e-05,3.48725511605344e-05,"YDL235C","YPD1"
"Q07716",2.30086718790691e-05,2.40063400423711e-05,"YDL237W","AIM6"
"Q07794",3.1521118548788e-06,3.22269324713841e-06,"YLL002W","RTT109"
"Q07799",5.94407699448667e-06,5.78820346801182e-06,"YLL007C","YLL007C"
"Q07800",2.76781738212743e-06,2.48353408396216e-06,"YLL010C","PSR1"
"Q07804",2.50646778461391e-06,2.54757968842845e-06,"YLL012W","YEH1"
"Q07807",0.000103922061765082,0.000106746187416781,"YLL013C","PUF3"
"Q07821",5.24019134754683e-06,5.35675158923917e-06,"YLL027W","ISA1"
"Q07825",3.08863996173335e-05,3.14379351805413e-05,"YLL029W","FRA1"
"Q07830",5.78469478943582e-06,5.71917772459333e-06,"YLL031C","GPI13"
"Q07834",5.49184985403247e-06,5.18173714548803e-06,"YLL032C","YLL032C"
"Q07844",5.8515331558395e-05,5.66307939226568e-05,"YLL034C","RIX7"
"Q07845",2.74053020786984e-06,2.83244813932755e-06,"YLL035W","GRC3"
"Q07878",5.77872864476682e-05,5.98556020159475e-05,"YLL040C","VPS13"
"Q07895",4.69615057346689e-06,4.1609265525837e-06,"YLR001C","YLR001C"
"Q07896",2.22166661381248e-05,2.24440449608855e-05,"YLR002C","NOC3"
"Q07897",1.68122797785749e-05,1.74773216885217e-05,"YLR003C","CMS1"
"Q07914",3.43909833302887e-05,3.87285221102207e-05,"YLR008C","PAM18"
"Q07915",0.000215833858846691,0.000223952937043307,"YLR009W","RLP24"
"Q07938",7.56009509160451e-05,8.38541253662491e-05,"YLR017W","MEU1"
"Q07953",3.79626104955267e-05,3.81307082489607e-05,"YLR022C","SDO1"
"Q07979",9.68262471496632e-05,9.60604893308696e-05,"YLR033W","RSC58"
"Q08004",3.54515950393583e-05,3.41046299298617e-05,"YLR074C","BUD20"
"Q08023",3.68329253621712e-06,3.71341381645977e-06,"YLR077W","FMP25"
"Q08032",3.77040832931235e-06,3.8237474928746e-06,"YLR103C","CDC45"
"Q08096",3.94408882040164e-05,4.13418944558711e-05,"YOL010W","RCL1"
"Q08144",1.6547538795827e-05,1.65288926572156e-05,"YOL018C","TLG2"
"Q08157",6.38456278204575e-07,6.52888432770826e-07,"YOL019W","YOL019W"
"Q08162",5.42483151635987e-05,5.41362512322149e-05,"YOL021C","DIS3"
"Q08179",8.16887568580286e-05,8.17121207307961e-05,"YOL027C","MDM38"
"Q08193",0.000115439220599301,0.000116640984814542,"YOL030W","GAS5"
"Q08199",3.4317000247238e-05,3.35794196153666e-05,"YOL031C","SIL1"
"Q08202",2.87901423844561e-05,2.75938818361939e-05,"YOL032W","OPI10"
"Q08204",3.31593755660789e-06,3.3322182433382e-06,"YOL034W","SMC5"
"Q08208",4.04536060916463e-05,4.07975391069406e-05,"YOL041C","NOP12"
"Q08213",1.15844107608297e-06,1.15026765124755e-06,"YOL042W","NGL1"
"Q08217",1.85326228690901e-06,1.768323376861e-06,"YOL045W","PSK2"
"Q08220",0.000108640830574486,0.000118650733995056,"YOL049W","GSH2"
"Q08223",9.08250731507121e-06,8.71388566639643e-06,"YOL053W","AIM39"
"Q08224",8.86252206173827e-06,9.33997059867616e-06,"YOL055C","THI20"
"Q08225",6.75629249946312e-05,7.70437635475005e-05,"YOL057W","YOL057W"
"Q08229",5.62359131415901e-06,5.57287228314895e-06,"YOL070C","NBA1"
"Q08230",5.87760253751352e-06,6.26674354619042e-06,"YOL071W","SDH5"
"Q08235",9.53497320573603e-05,9.23032418796752e-05,"YOL077C","BRX1"
"Q08236",4.59412634581421e-06,4.59257889603399e-06,"YOL078W","AVO1"
"Q08237",1.12359709877941e-05,1.21424416122721e-05,"YOL080C","REX4"
"Q08245",5.53068601848568e-05,5.56269837108236e-05,"YOL109W","ZEO1"
"Q08281",3.56063033662968e-06,3.86150004486679e-06,"YOL138C","RTC1"
"Q08282",7.74664077776565e-06,8.10942078542092e-06,"YOL141W","PPM2"
"Q08285",5.83837883548345e-06,5.84405694482802e-06,"YOL142W","RRP40"
"Q08287",6.56579795571216e-06,6.74370799944428e-06,"YOL144W","NOP8"
"Q08299",2.49655570847707e-05,2.4768170908482e-05,"YOL158C","ENB1"
"Q08412",5.64966130095108e-05,5.2451973691944e-05,"YOR042W","CUE5"
"Q08421",3.70803945699345e-05,3.76605354741192e-05,"YOR051C","ETT1"
"Q08444",1.48289740325652e-05,1.49569113077484e-05,"YOR056C","NOB1"
"Q08446",1.24273019065873e-05,1.21395080567095e-05,"YOR057W","SGT1"
"Q08448",1.84509806949134e-05,1.90827786525887e-05,"YOR059C","YOR059C"
"Q08484",5.71871015526424e-06,5.63367386297131e-06,"YOR070C","GYP1"
"Q08491",7.16450216933719e-06,7.33590051987935e-06,"YOR076C","SKI7"
"Q08548",3.59182807501719e-05,3.62522344336377e-05,"YOR175C","ALE1"
"Q08562",5.30212880152568e-06,5.36651659211141e-06,"YOR191W","ULS1"
"Q08601",4.79504629385478e-05,4.81607517894746e-05,"YOR197W","MCA1"
"Q08622",1.34977359877383e-06,1.36381141461293e-06,"YOR205C","GEP3"
"Q08634",1.53819041406742e-06,1.43689120851756e-06,"YOR238W","YOR238W"
"Q08641",4.05071131683043e-05,4.17792803787209e-05,"YOR239W","ABP140"
"Q08645",1.39157254795645e-05,1.44750757829028e-05,"YOR241W","MET7"
"Q08647",5.30887577956745e-05,5.36335688364063e-05,"YOR243C","PUS7"
"Q08649",9.54377324581464e-07,9.13086383575846e-07,"YOR244W","ESA1"
"Q08651",8.8246638629353e-06,9.13308045973883e-06,"YOR246C","ENV9"
"Q08683",3.11652814000468e-06,3.07804910540841e-06,"YOR249C","APC5"
"Q08685",3.53672532343587e-06,3.81950351832919e-06,"YOR250C","CLP1"
"Q08686",6.12890852457344e-05,6.07193864814838e-05,"YOR251C","TUM1"
"Q08687",5.02164196667044e-05,5.25171972608074e-05,"YOR252W","TMA16"
"Q08689",7.66201922574782e-06,8.95593154205382e-06,"YOR253W","NAT5"
"Q08723",5.99564228347868e-05,5.9414116070121e-05,"YOR261C","RPN8"
"Q08726",3.06007522967504e-06,2.88435714959374e-06,"YOR262W","GPN2"
"Q08732",1.95289462251179e-05,2.01980687988494e-05,"YOR267C","HRK1"
"Q08746",1.25652062277138e-05,1.15170795643677e-05,"YOR294W","RRS1"
"Q08747",8.66797093509105e-07,9.05938710714415e-07,"YOR295W","UAF30"
"Q08748",1.4354127209967e-06,1.41289242626514e-06,"YOR296W","YOR296W"
"Q08754",4.21828207689134e-06,3.98430394365113e-06,"YOR299W","BUD7"
"Q08760",1.07324527874203e-05,1.02492443681578e-05,"YOR301W","RAX1"
"Q08773",9.89228734220012e-06,9.89511664395145e-06,"YOR304W","ISW2"
"Q08816",4.2258419434069e-06,4.34751057078189e-06,"YOR352W","YOR352W"
"Q08817",1.14862435455803e-05,1.1520949507523e-05,"YOR353C","SOG2"
"Q08818",7.9120644700637e-05,7.91432740654011e-05,"YOR354C","MSC6"
"Q08822",8.41137487410992e-05,8.86009118206731e-05,"YOR356W","CIR2"
"Q08826",1.66918933206448e-05,1.7309656920459e-05,"YOR357C","SNX3"
"Q08831",3.14801300991162e-06,3.09291354838706e-06,"YOR359W","VTS1"
"Q08873",9.4230393576286e-06,9.05707464530913e-06,"YOR367W","SCP1"
"Q08886",4.35353138283331e-06,4.21778166329143e-06,"YOR371C","GPB1"
"Q08911",1.01057930595309e-06,9.90650975771435e-07,"YOR388C","FDH1"
"Q08919",0.000143872398991492,0.000149512708186505,"YPL176C","TRE1"
"Q08920",5.25744926554507e-05,5.42384733471747e-05,"YPL178W","CBC2"
"Q08923",4.62430944452639e-06,4.39751868607616e-06,"YPL181W","CTI6"
"Q08924",3.02489980155605e-05,3.04084852984969e-05,"YPL183C","RTT10"
"Q08925",8.49611124491644e-05,8.86473852994386e-05,"YPL184C","MRN1"
"Q08951",8.02008102914115e-05,7.82730191461552e-05,"YPL195W","APL5"
"Q08954",2.58379211043162e-05,2.634097452994e-05,"YPL199C","YPL199C"
"Q08959",3.03970040605824e-06,3.11363339290133e-06,"YPL206C","PGC1"
"Q08960",8.3627568093398e-05,8.5262863530149e-05,"YPL207W","TYW1"
"Q08961",3.72618530024121e-05,3.21245324092452e-05,"YPL208W","RKM1"
"Q08962",0.000114042542607653,0.000109390195816179,"YPL211W","NIP7"
"Q08963",4.13590893735145e-06,4.02472639456623e-06,"YPL213W","LEA1"
"Q08965",7.27809492569348e-05,7.18239042124902e-05,"YPL217C","BMS1"
"Q08967",8.51026290904776e-08,7.31151884140845e-08,"YPL221W","FLC1"
"Q08968",2.95168900859108e-05,2.96184720867796e-05,"YPL222W","FMP40"
"Q08971",0.000351634469990309,0.000363311131238426,"YPL225W","YPL225W"
"Q08972",0.000995876279032588,0.000974821729338085,"YPL226W","NEW1"
"Q08977",0.000198736053874549,0.000192612804561148,"YPL260W","YPL260W"
"Q08979",2.58103060200962e-05,2.52595989269418e-05,"YPL263C","KEL3"
"Q08985",2.12041121616038e-05,2.08264400175198e-05,"YPL273W","SAM4"
"Q08986",4.96365086386103e-05,4.80744923557201e-05,"YPL274W","SAM3"
"Q10740",2.69484865058211e-05,2.6686632125347e-05,"YNL045W","LAP2"
"Q12000",3.47325494497449e-05,3.51001002520351e-05,"YOR091W","TMA46"
"Q12004",1.58411107880776e-05,1.64016289397087e-05,"YPR056W","TFB4"
"Q12008",6.60771338204422e-06,6.51436401986902e-06,"YDL021W","GPM2"
"Q12009",3.59889523934678e-05,3.70623598035473e-05,"YDL201W","TRM8"
"Q12010",5.46082135253947e-05,5.66317054348369e-05,"YOL092W","YPQ1"
"Q12012",3.09383265551904e-06,2.84560713626813e-06,"YOR289W","YOR289W"
"Q12015",3.28237496914014e-06,3.20767721663011e-06,"YOR223W","YOR223W"
"Q12017",5.66072162782151e-05,5.52698589905185e-05,"YOR281C","PLP2"
"Q12018",5.88890827214077e-05,5.99215450470187e-05,"YDL132W","CDC53"
"Q12019",0.000274246766967998,0.000275700957808062,"YLR106C","MDN1"
"Q12020",3.78425716128427e-06,3.73780669804302e-06,"YLR082C","SRL2"
"Q12024",2.47465639896346e-05,2.27442787993981e-05,"YOR272W","YTM1"
"Q12028",2.29022176911086e-05,2.21358675704182e-05,"YPR029C","APL4"
"Q12029",5.59752735005707e-05,5.41654803297384e-05,"YOR271C","FSF1"
"Q12030",3.10871352824364e-05,3.12800266982256e-05,"YDR167W","TAF10"
"Q12031",3.16175517522488e-06,3.18837215021758e-06,"YPR006C","ICL2"
"Q12032",3.29265623200722e-05,3.22168534811721e-05,"YOR215C","AIM41"
"Q12033",5.34627972396367e-06,5.64447558465327e-06,"YOR275C","RIM20"
"Q12034",5.06724067610463e-06,4.99338908980969e-06,"YDR515W","SLF1"
"Q12035",1.60654643355756e-05,1.57790855790884e-05,"YLR051C","FCF2"
"Q12038",9.0658885301191e-06,9.2814994939974e-06,"YPR032W","SRO7"
"Q12039",3.99056411270705e-06,4.11109844220661e-06,"YOL095C","HMI1"
"Q12040",2.14932019365833e-05,2.4163097133693e-05,"YOR283W","YOR283W"
"Q12043",4.14361829792223e-06,4.11964527870767e-06,"YOR081C","TGL5"
"Q12044",6.66233301129399e-06,7.00286851662266e-06,"YOR220W","RCN2"
"Q12049",1.46968647659597e-05,1.43966749452157e-05,"YPR045C","THP3"
"Q12051",4.10115439584956e-06,4.03698882317672e-06,"YPL069C","BTS1"
"Q12055",2.16562226842838e-05,1.95781215812619e-05,"YDL166C","FAP7"
"Q12057",3.33916927757953e-07,3.21347276230285e-07,"YOR104W","PIN2"
"Q12060",1.05156758383857e-05,1.02659823324576e-05,"YPL254W","HFI1"
"Q12063",4.77916711602828e-06,5.16590019821321e-06,"YDL193W","NUS1"
"Q12066",1.71617509518288e-06,1.77874662642889e-06,"YDL089W","NUR1"
"Q12068",3.33438162601135e-05,2.90072102197527e-05,"YOL151W","GRE2"
"Q12069",6.37688393175429e-07,6.55709538063734e-07,"YDL036C","PUS9"
"Q12071",2.94220169729714e-05,2.9296046455569e-05,"YDR027C","VPS54"
"Q12072",8.75298889168826e-06,8.67417197938694e-06,"YLR095C","IOC2"
"Q12078",9.32160142851594e-05,9.80655720657414e-05,"YLR034C","SMF3"
"Q12080",3.19054171739033e-05,3.27060231234234e-05,"YPL146C","NOP53"
"Q12084",1.20012971317803e-05,1.28850764730382e-05,"YDR020C","DAS2"
"Q12089",4.76805314813445e-06,4.93266239874158e-06,"YPL005W","AEP3"
"Q12090",5.75390322434779e-06,5.89746654742896e-06,"YLR107W","REX3"
"Q12094",1.60032665917932e-05,1.56494591396133e-05,"YOR006C","TSR3"
"Q12096",1.42884209521291e-05,1.28711532493443e-05,"YOR320C","GNT1"
"Q12099",1.23398611077792e-05,1.24176842798146e-05,"YDR021W","FAL1"
"Q12100",1.32919903171279e-05,1.42983022043319e-05,"YDL025C","RTK1"
"Q12102",1.98593923962488e-05,2.1771102799133e-05,"YLR115W","CFT2"
"Q12104",4.47695650433081e-06,4.57234484077374e-06,"YOR166C","SWT1"
"Q12108",1.03711554255699e-05,1.07049592825207e-05,"YOR118W","RTC5"
"Q12109",0.000197283059308661,0.00019964530116931,"YOL097C","WRS1"
"Q12114",7.05847576550841e-05,6.95122500756848e-05,"YLR330W","CHS5"
"Q12117",3.36822943592198e-05,3.37668404305747e-05,"YDR033W","MRH1"
"Q12118",0.000779072145443537,0.000612735810763252,"YOR007C","SGT2"
"Q12122",6.39105265370864e-05,6.19915691080308e-05,"YDL131W","LYS21"
"Q12123",5.8541745582735e-06,5.87067384982128e-06,"YOR173W","DCS2"
"Q12124",6.63598819455463e-06,7.35450224297791e-06,"YDL005C","MED2"
"Q12125",8.05045158736796e-05,7.83101159974995e-05,"YOR164C","GET4"
"Q12133",2.1937365144734e-05,1.86481468515142e-05,"YLR066W","SPC3"
"Q12134",6.13635576502963e-07,6.15898875749837e-07,"YOR284W","HUA2"
"Q12136",7.26108858624022e-05,7.44821413491802e-05,"YDL153C","SAS10"
"Q12139",2.89936368389913e-06,2.81887911287743e-06,"YPR022C","YPR022C"
"Q12142",1.11391962152338e-05,1.13043353753553e-05,"YDL149W","ATG9"
"Q12144",3.97184152477337e-05,4.19551661760209e-05,"YLR064W","PER33"
"Q12149",8.76050957156631e-06,8.76301517256798e-06,"YOR001W","RRP6"
"Q12150",2.74625512756249e-06,2.03804491238371e-06,"YLR087C","CSF1"
"Q12153",2.64189240402651e-06,2.76368532760026e-06,"YDR312W","SSF2"
"Q12154",0.000744570458997006,0.000675171730365971,"YDL100C","GET3"
"Q12155",2.9496293432126e-05,2.84620232769535e-05,"YLR050C","YLR050C"
"Q12159",0.000318980573958604,0.000324456984029607,"YDR381W","YRA1"
"Q12160",9.3228515333442e-06,9.90484264140856e-06,"YPR063C","YPR063C"
"Q12161",4.33487810496678e-06,4.83282493438899e-06,"YOL054W","PSH1"
"Q12164",1.9444764777274e-05,1.97349651113229e-05,"YLL023C","POM33"
"Q12166",2.0653250556279e-05,2.27185356634754e-05,"YOR108W","LEU9"
"Q12168",8.19367690511097e-06,9.1762360803622e-06,"YLR144C","ACF2"
"Q12176",7.54510395246074e-05,7.71055631009781e-05,"YDR060W","MAK21"
"Q12178",5.50544763489094e-06,6.67690780907281e-06,"YPR062W","FCY1"
"Q12179",7.83441017032577e-06,8.02987107375669e-06,"YPL245W","YPL245W"
"Q12181",2.7678006357567e-05,2.62327940357699e-05,"YPR048W","TAH18"
"Q12186",1.37911988128548e-05,1.41357640665657e-05,"YLR116W","MSL5"
"Q12189",0.000122320215304882,0.000110420553638098,"YOR095C","RKI1"
"Q12191",6.02734474554673e-07,5.73345449175558e-07,"YDL099W","BUG1"
"Q12192",7.01151265841069e-06,6.78808351925652e-06,"YOR279C","RFM1"
"Q12196",2.20509086961219e-05,2.00365894608671e-05,"YOR119C","RIO1"
"Q12199",9.89411276348241e-06,1.02671252583571e-05,"YPR040W","TIP41"
"Q12200",1.75249839536774e-05,1.76337240783559e-05,"YPL006W","NCR1"
"Q12206",5.58169989661483e-06,5.72581289630382e-06,"YOR229W","WTM2"
"Q12207",0.000192751114782905,0.000176040483376217,"YPR149W","NCE102"
"Q12211",0.000100064727254601,0.000108762849338207,"YPL212C","PUS1"
"Q12213",9.86980128678e-05,8.17802242652846e-05,"YPL198W","RPL7B"
"Q12220",3.89521807417083e-05,3.97843876506223e-05,"YLR129W","DIP2"
"Q12221",8.16974481704635e-06,8.36411469853368e-06,"YPR042C","PUF2"
"Q12223",3.3680242050262e-06,3.38199517030561e-06,"YDL059C","RAD59"
"Q12229",6.00771479717887e-06,6.49080884448861e-06,"YDL091C","UBX3"
"Q12230",0.000788116008053636,0.000782710407674972,"YPL004C","LSP1"
"Q12233",0.000272453528178222,0.000258566331818881,"YPR020W","ATP20"
"Q12234",3.99972881060141e-06,4.01211118321106e-06,"YOR216C","RUD3"
"Q12235",5.37729066020129e-06,6.10816131855737e-06,"YLL055W","YCT1"
"Q12239",8.78844742026012e-06,8.95281010018568e-06,"YOL107W","YOL107W"
"Q12241",3.03191363601353e-06,3.55338487306465e-06,"YOR106W","VAM3"
"Q12242",4.8671822205704e-05,3.72730460071118e-05,"YOR138C","RUP1"
"Q12244",3.30450714092781e-06,3.25003541332004e-06,"YLL054C","YLL054C"
"Q12245",5.19812301881501e-06,5.04299498736385e-06,"YPL144W","POC4"
"Q12246",2.40496450744428e-05,2.40565235344566e-05,"YOR171C","LCB4"
"Q12247",1.63281223636397e-05,1.59938708030973e-05,"YLR068W","FYV7"
"Q12250",0.000790536023834766,0.000809807456315354,"YDL147W","RPN5"
"Q12251",1.68617441496073e-05,1.64761370049463e-05,"YPR011C","YPR011C"
"Q12256",2.61589128222712e-05,2.42405479164909e-05,"YOR273C","TPO4"
"Q12259",4.34626998789323e-06,4.50656842453227e-06,"YLR108C","YLR108C"
"Q12262",2.99929779067006e-06,3.0709140097754e-06,"YPR046W","MCM16"
"Q12263",3.59258901173476e-05,3.57525051832233e-05,"YDR507C","GIN4"
"Q12265",9.29489626482695e-05,9.24890471067809e-05,"YOL061W","PRS5"
"Q12267",1.65605508919921e-05,1.4491629850987e-05,"YLR086W","SMC4"
"Q12270",2.57578742208385e-05,2.58319905826347e-05,"YPL246C","RBD2"
