"Accession","Gene","Protein","Min_1","Min_2","Min_3","Rich_1","Rich_2","Rich_3"
"P32783","YBR236C","ABD1",2.11011544753372e-05,2.07800226531263e-05,2.19268785890592e-05,1.7834132050116e-05,1.98965868513324e-05,2.04866358834855e-05
"P32784","YBL011W","SCT1",1.3225097983745e-05,1.28491675354907e-05,1.33909304712706e-05,1.4657524655831e-05,1.53454564910853e-05,1.47051400213766e-05
"P32785","YBL013W","FMT1",1.24293444183427e-06,1.13120741406942e-06,1.41713814944509e-06,1.51877414152962e-06,1.55324946725406e-06,1.53130773091148e-06
"P32787","YJR144W","MGM101",1.52015593400331e-06,1.59190348665231e-06,1.62411654366257e-06,1.94880710849655e-06,2.30472363112334e-06,2.29111857562091e-06
"P32788","YBL010C","YBL010C",1.54826500172526e-06,1.44624233400468e-06,1.60975256544542e-06,1.55018569817346e-06,1.60328520213769e-06,1.73944910365557e-06
"P32790","YBL007C","SLA1",5.63329226130202e-05,5.63870502016913e-05,5.89731597266022e-05,6.28442166617972e-05,6.7407013229227e-05,6.89696461834392e-05
"P32792","YHR017W","YSC83",7.07170250313949e-06,6.88768293909545e-06,7.18537540880719e-06,6.20118538985061e-06,7.00955071684908e-06,7.2388094532007e-06
"P32793","YHR016C","YSC84",6.46768995472066e-06,6.26117767908363e-06,6.20593411762163e-06,4.78323017383312e-06,6.29175470261664e-06,5.8931479072224e-06
"P32794","YLR397C","AFG2",2.75986453377682e-05,2.74145401207889e-05,2.85389715620726e-05,3.15630728853457e-05,3.25578433829334e-05,3.17988050824818e-05
"P32795","YPR024W","YME1",5.76038589358734e-05,5.7027347890628e-05,5.91187360025461e-05,5.45561856046572e-05,5.60385489478524e-05,5.57563551930967e-05
"P32796","YML042W","CAT2",7.38873274294577e-05,8.80920321750659e-05,8.97004738630504e-05,7.54393940366495e-05,8.11075931430877e-05,8.65381153214002e-05
"P32798","YOR316C","COT1",9.49051440086113e-05,0.00010256061335293,0.000104334849121823,9.22874786331498e-05,8.99324025107403e-05,9.83598996762478e-05
"P32799","YGL191W","COX13",1.07398640495139e-05,1.26712023648642e-05,1.41868360189986e-05,1.10327368798798e-05,1.31928585887909e-05,1.38365859016129e-05
"P32801","YKL048C","ELM1",2.02734795361874e-06,2.26944062061614e-06,2.38433633297581e-06,2.04950118493023e-06,2.31539900265885e-06,2.19325580497091e-06
"P32802","YLR083C","EMP70",5.72735143480555e-06,5.67010346929414e-06,5.81314117621855e-06,5.98231231008576e-06,6.35576000692627e-06,6.18559161633767e-06
"P32803","YGL200C","EMP24",5.11443072048761e-05,4.86193966556739e-05,4.94764482075911e-05,5.51851683577216e-05,6.07056790184589e-05,5.73073793381262e-05
"P32804","YGL255W","ZRT1",0.000414070001873592,0.000497133499396732,0.00054326423578433,0.000958118811267708,0.00115558913459223,0.0012399518077601
"P32806","YJL044C","GYP6",5.64422039517426e-06,5.79242463291997e-06,6.20896543838539e-06,5.84299586014264e-06,5.9886784733229e-06,6.43681031555221e-06
"P32807","YMR284W","YKU70",1.95517101846959e-06,1.79800819925754e-06,1.96792789826689e-06,1.97858820420988e-06,2.22465660359503e-06,2.3726046878001e-06
"P32829","YMR224C","MRE11",1.87328781994011e-06,6.50216678905313e-07,1.67197862634182e-06,1.08845666038317e-06,7.28303330776405e-07,7.42218295048595e-07
"P32831","YBR212W","NGR1",2.68512824118258e-05,2.70309447366372e-05,2.7958968400296e-05,3.37666182575728e-05,3.30941289557684e-05,3.37999043303909e-05
"P32832","YMR091C","NPL6",5.08193965885228e-05,5.06956844690671e-05,5.24839684292421e-05,5.07410966227591e-05,5.65552904242425e-05,5.54595577660701e-05
"P32833","YBR060C","ORC2",1.19603401711848e-06,1.23012908839288e-06,1.27341701150062e-06,1.35491157965028e-06,1.45810664619584e-06,1.46940738529226e-06
"P32836","YOR185C","GSP2",0.000622088146102585,0.00060917804310368,0.000628946515730095,0.000681165393178105,0.000698229940647082,0.000697293000363808
"P32839","YDR375C","BCS1",1.12522184460358e-06,1.13192750048444e-06,1.14049130155971e-06,1.17233956024115e-06,1.37577555371298e-06,1.42711526129314e-06
"P32842","YPL234C","VMA11",5.95064074151214e-06,6.22796578554482e-06,5.5636048043281e-06,5.30644213546353e-06,5.82166109468514e-06,5.61783400697749e-06
"P32843","YMR302C","YME2",3.36723255013696e-05,3.41955925516378e-05,3.80708192094024e-05,3.33551824615224e-05,3.47940486235985e-05,3.53248304807625e-05
"P32844","YIL068C","SEC6",2.60046424811346e-05,2.6187385043044e-05,2.75963393479937e-05,2.8713060984494e-05,2.91334845172097e-05,3.08159761076282e-05
"P32849","YLR032W","RAD5",5.15752524435153e-06,4.76705551210408e-06,6.05374987825924e-06,6.18329581015743e-06,6.33010124381275e-06,6.54252227404291e-06
"P32854","YOR036W","PEP12",4.27973050863971e-06,4.02973747303603e-06,4.62601291848842e-06,4.03194788239912e-06,4.60877629828083e-06,4.16384971072009e-06
"P32855","YPR055W","SEC8",8.81483112425627e-06,9.02910603085642e-06,9.46437754976046e-06,9.34787043709814e-06,9.82119604408259e-06,9.7801851268559e-06
"P32860","YKL040C","NFU1",0.000136226981996657,0.000131592376763706,0.000140052046537146,0.000114397840884646,0.000134319984118897,0.000122232347833648
"P32861","YKL035W","UGP1",0.000304072798208222,0.000269485228464931,0.000308562341262139,0.000357512049561071,0.00035255170500129,0.000343495860304748
"P32863","YGL163C","RAD54",3.90232676094583e-06,1.28615328001898e-06,3.20448710900049e-06,1.57476856229578e-06,1.15740893076164e-06,1.19568402635485e-06
"P32864","YOR370C","MRS6",5.53845977859864e-05,5.52880518537903e-05,5.72158427405991e-05,5.66314083199044e-05,6.19921639585371e-05,5.8246552975115e-05
"P32867","YPL232W","SSO1",1.88038650408293e-07,1.99624052819868e-07,1.85591942130457e-07,2.05765289606245e-07,2.14891795020928e-07,2.37670088578411e-07
"P32873","YPL115C","BEM3",7.75880396009288e-06,6.47521084123947e-06,7.69038230832987e-06,7.19963373944477e-06,6.90797566985629e-06,6.95556442365206e-06
"P32874","YMR207C","HFA1",2.6063853366841e-06,2.41742286438314e-06,2.84091267399794e-06,3.35205561205863e-06,3.11625022155411e-06,3.13767542231374e-06
"P32875","YOR196C","LIP5",1.28913191237113e-05,1.37880929409216e-05,1.33113672339607e-05,1.26025112733077e-05,1.35548434884806e-05,1.30008191261217e-05
"P32891","YDL174C","DLD1",5.12345561347033e-05,5.59172437398759e-05,5.95039682223807e-05,5.11352290499257e-05,5.9730129381779e-05,5.77051673319948e-05
"P32892","YLL008W","DRS1",4.32227685701695e-05,4.34803506759913e-05,4.22870670617928e-05,5.04614583746006e-05,5.60813863725026e-05,5.58991550806667e-05
"P32893","YGR166W","TRS65",6.67129297060085e-07,6.25325697044314e-07,6.8820446827927e-07,6.11625791002275e-07,6.44671877567327e-07,6.90970401057542e-07
"P32895","YKL181W","PRS1",0.000103558194459348,0.000109921222036137,0.000108817653148117,0.000132931076663054,0.000136299563308184,0.000137170172868756
"P32896","YDR081C","PDC2",2.27075013060177e-05,2.36888551068246e-05,2.34690069818866e-05,2.36768477135422e-05,2.52232209034044e-05,2.43904988390378e-05
"P32897","YNR017W","TIM23",3.90570138014081e-05,3.75898552273133e-05,4.02271171350718e-05,3.90010405710777e-05,4.43954012057772e-05,4.19466139857691e-05
"P32898","YDR430C","CYM1",1.20305332407123e-05,1.13256145272279e-05,1.22156423476472e-05,1.27736720170624e-05,1.37786921167011e-05,1.33368728839285e-05
"P32899","YHR148W","IMP3",1.28976336803056e-05,1.32587571964507e-05,1.31635079042686e-05,1.66106136642409e-05,1.73698878378746e-05,1.74250111860338e-05
"P32900","YHR149C","SKG6",7.93031479797965e-07,7.34137033795617e-07,9.07318546574713e-07,9.56148614546772e-07,9.13150177979965e-07,1.00146926164934e-06
"P32901","YKR093W","PTR2",9.62787113610775e-06,9.93681241817111e-06,9.14205719246628e-06,4.86587059975814e-05,6.4125477762296e-05,5.99366182458753e-05
"P32902","YHL004W","MRP4",2.35702190686371e-05,2.37506679063162e-05,2.48555824310443e-05,2.41328029751325e-05,2.54823740882861e-05,2.45100826527909e-05
"P32904","YHR147C","MRPL6",4.28423626624211e-06,4.14885112340204e-06,4.49328994399465e-06,4.29799233941863e-06,4.41714077162107e-06,4.62596182331233e-06
"P32906","YJR131W","MNS1",4.00880520100424e-06,4.11702923840013e-06,4.27144071843445e-06,4.29217910060234e-06,4.48136750869465e-06,4.53897343427168e-06
"P32908","YFL008W","SMC1",6.61483648365377e-06,6.66307057746524e-06,7.32096783270645e-06,8.83718993459153e-06,8.94018455333474e-06,8.86591122824522e-06
"P32909","YBR172C","SMY2",9.55387231019082e-08,9.68245379575264e-08,9.74594999359731e-08,1.1403422198877e-07,1.18468752202918e-07,1.11378233412951e-07
"P32910","YNR003C","RPC34",4.14555629401284e-06,4.2175432294563e-06,4.46867078307831e-06,5.51350419470511e-06,5.78617061378012e-06,5.49446943794981e-06
"P32911","YNL244C","SUI1",8.87770253885001e-06,9.12912149567702e-06,9.13452882011824e-06,9.38403948326864e-06,1.06269941266458e-05,1.13704644309659e-05
"P32912","YGL212W","VAM7",2.68720486082213e-06,2.77791322003514e-06,2.80677194325068e-06,2.94927075983822e-06,3.24865952852397e-06,3.19036911863501e-06
"P32913","YOR132W","VPS17",3.99697427189374e-05,3.81851804808199e-05,4.02290749727719e-05,4.1012403588566e-05,4.57140979996088e-05,4.46047357579905e-05
"P32915","YLR378C","SEC61",0.000299105901552687,0.000293557781317535,0.000313233131828748,0.000320657387438146,0.000326074974525118,0.000342171072827
"P32916","YDR292C","SRP101",9.87904487156767e-05,9.78490938183793e-05,0.000108961635287334,0.000115295417916562,0.00011890047539288,0.000117922984931437
"P32917","YDR103W","STE5",1.37296024876223e-06,1.34877175667066e-06,1.39360810435946e-06,1.40952701992194e-06,1.52142336224587e-06,1.51789689331744e-06
"P32939","YML001W","YPT7",1.01519505226274e-05,1.00309305433115e-05,1.08886693125925e-05,8.90046431110727e-06,1.02643387310305e-05,1.03951432355625e-05
"P33201","YKL009W","MRT4",9.15059502274165e-05,9.77879279261372e-05,9.05642838010266e-05,0.000119384913218815,0.00012462777208307,0.000119760825055163
"P33202","YKL010C","UFD4",2.53537655917682e-05,2.38460064019098e-05,2.57309566321177e-05,2.55706560452983e-05,2.7055547899628e-05,2.49870613843163e-05
"P33203","YKL012W","PRP40",3.57760486969053e-06,3.42555047656409e-06,3.99690038719279e-06,4.15501136820316e-06,4.27245730257221e-06,4.38354433848817e-06
"P33204","YKL013C","ARC19",4.96333280735317e-05,5.07804800814099e-05,5.45121183475638e-05,5.76111458188122e-05,5.74274831190296e-05,5.87860356643721e-05
"P33296","YER100W","UBC6",5.32351939676266e-08,5.48947877879679e-08,5.86132795359382e-08,5.50177187543927e-08,5.42687457110124e-08,5.67072241509298e-08
"P33297","YOR117W","RPT5",0.000216778772861705,0.000221735698853545,0.000216941647509924,0.000215045128006754,0.00023974781508227,0.000236314414855808
"P33298","YDR394W","RPT3",0.000107526421862592,0.000107538336503056,0.000107501126076691,0.000110221725075551,0.000119608582058585,0.000120097583293239
"P33299","YKL145W","RPT1",0.000606890991743865,0.000588826120712983,0.000616699814425638,0.000587060322296978,0.000615386645853406,0.000628959436485307
"P33302","YOR153W","PDR5",3.20759480993361e-05,3.54560926839197e-05,3.37628133922966e-05,3.41053442088047e-05,3.43858740472464e-05,3.39189076153409e-05
"P33303","YJR095W","SFC1",6.09865590460713e-05,6.30747016986708e-05,7.2629032215009e-05,5.44295246681868e-05,7.28514821875546e-05,6.94491680316145e-05
"P33307","YGL238W","CSE1",0.000145407446330398,0.000143605363956252,0.000143273341897485,0.000150242968670557,0.000162164696637335,0.000159739835839289
"P33308","YNR010W","CSE2",7.03117888986115e-06,7.55670999193566e-06,7.89977061555159e-06,7.91539553682796e-06,8.04056650677382e-06,8.29838472595811e-06
"P33309","YNL001W","DOM34",1.66456006509397e-06,1.73084848625642e-06,1.69286027666022e-06,1.88978407211946e-06,2.13180065850648e-06,2.10552644891409e-06
"P33310","YLR188W","MDL1",1.4960546895609e-05,1.47619133018604e-05,1.55194659671054e-05,1.41394230607732e-05,1.49987507863359e-05,1.5326374572495e-05
"P33311","YPL270W","MDL2",5.69533470255163e-06,5.74200724820978e-06,6.22925850050339e-06,5.99762436192613e-06,5.8946320783228e-06,6.376973593432e-06
"P33313","YBR155W","CNS1",8.43894497123699e-06,8.4158228809012e-06,8.99156254193335e-06,1.03945090820305e-05,1.0189801990449e-05,1.02801242186168e-05
"P33314","YKL092C","BUD2",7.17048024553135e-06,6.90626686759744e-06,9.15689354693278e-06,9.14941885988283e-06,8.72050096161492e-06,8.92531089720518e-06
"P33315","YBR117C","TKL2",1.00859472889653e-05,1.46554107010979e-05,1.32608955970378e-05,1.39014649951691e-05,1.42832620808621e-05,1.42718343215932e-05
"P33317","YBR252W","DUT1",3.99177452064926e-05,4.2176040453705e-05,4.03251936680575e-05,5.1938391406699e-05,5.0126273452295e-05,5.25963974880024e-05
"P33322","YLR175W","CBF5",8.63058697242054e-05,9.05689149686626e-05,8.91625243718054e-05,9.93762907729323e-05,0.000110763372493339,0.000109829480527206
"P33324","YKL091C","YKL091C",8.61970203457161e-06,8.4147825607152e-06,8.91345180689421e-06,7.19562181967967e-06,7.86559449548888e-06,8.01178397164291e-06
"P33327","YDL215C","GDH2",9.60464024225062e-05,0.000115547245319491,0.000116431321758863,0.000117859627087159,0.00012542349510088,0.000125537000861681
"P33328","YOR327C","SNC2",6.31379954215068e-06,6.32191093205345e-06,6.8237125720914e-06,6.18358167747131e-06,7.11088851395151e-06,7.37500589820498e-06
"P33330","YOR184W","SER1",0.000798865967096203,0.000837186768162406,0.000797521515119471,0.000568181961386646,0.000603190600195219,0.000598770963292807
"P33331","YER009W","NTF2",0.00178518165984463,0.00183348020597022,0.00186929355127224,0.0021512867756962,0.00224482220092363,0.00210390842146134
"P33332","YER008C","SEC3",3.33323685156322e-05,3.05809130043606e-05,3.58073986735902e-05,3.37706146321726e-05,3.4118750080954e-05,3.39762785093482e-05
"P33333","YDL052C","SLC1",0.000135431694364626,0.000138656605045944,0.000139178894560746,0.000139973197943967,0.000158178931143746,0.000157959025490131
"P33334","YHR165C","PRP8",2.023961798897e-05,2.213695267117e-05,2.06245649310925e-05,2.27177303696406e-05,2.51377746379853e-05,2.60894665611048e-05
"P33336","YGR143W","SKN1",1.38532817597428e-06,1.3438130575807e-06,1.86930775103204e-06,1.5409190447916e-06,1.61141931075754e-06,1.73306565044596e-06
"P33338","YNL243W","SLA2",0.000131209396425013,0.000131710494120497,0.000135554041219686,0.000149290900755606,0.000160902300183738,0.000159789005363886
"P33339","YGR047C","TFC4",2.8760172310202e-05,2.78054067145938e-05,2.97689199324735e-05,3.09422369022004e-05,3.26720125449197e-05,3.35751474303462e-05
"P33399","YDL051W","LHP1",0.000137166460494145,0.000154392786564424,0.000141867565314138,0.000182594569996803,0.000193912442490878,0.000190457468844191
"P33401","YKL127W","PGM1",5.07911302767944e-05,5.01322002425296e-05,5.03934117583372e-05,4.83711928482533e-05,5.13347559403104e-05,5.26654261658036e-05
"P33411","YGR006W","PRP18",8.75325032413628e-07,8.03715687068056e-07,8.82993659903662e-07,7.87881059879454e-07,8.21868443942154e-07,7.93666690261011e-07
"P33412","YGR007W","ECT1",1.52925850799788e-05,1.66105372511635e-05,1.53002118298984e-05,1.63238609768116e-05,1.88112953042037e-05,1.79076182768873e-05
"P33416","YDR258C","HSP78",0.000417184504306482,0.000388329150949145,0.000420085848587534,0.000330416931769826,0.000334615799996605,0.000344032108075692
"P33417","YKL032C","IXR1",4.98521507376825e-05,5.31502969195759e-05,5.36003297829866e-05,5.69602464168323e-05,6.14949117669187e-05,6.61206231047319e-05
"P33418","YKL205W","LOS1",2.4069690271757e-05,2.41196443789178e-05,2.52850888425033e-05,2.87624727680841e-05,2.90522982295176e-05,2.77554576585334e-05
"P33421","YKL141W","SDH3",1.39683539486937e-05,1.60589680762371e-05,1.51054956326004e-05,1.54759948537144e-05,1.64453432368265e-05,1.60761821126609e-05
"P33441","YML062C","MFT1",2.60985727935679e-05,2.42594007753608e-05,2.69413426815183e-05,2.91086545923123e-05,3.01644383952428e-05,2.96801671864467e-05
"P33442","YLR441C","RPS1A",0.0010095831758383,0.00108031047067572,0.00100511376205643,0.001173150097218,0.00113864262318608,0.00118851043777978
"P33734","YBR248C","HIS7",0.000298699154534535,0.00030664922922971,0.000295005094241854,0.000178251703581142,0.000189966334413082,0.000197577900436343
"P33750","YLL011W","SOF1",9.66930897152346e-06,9.34284812869443e-06,9.6100450127284e-06,1.16618680386511e-05,1.21346230129719e-05,1.13897031021332e-05
"P33753","YKR056W","TRM2",6.35734855007147e-06,7.06122696931865e-06,6.99289028161701e-06,8.81531215601846e-06,9.18210785357519e-06,8.71878629109809e-06
"P33755","YBR170C","NPL4",1.42737965634465e-05,1.46840152813847e-05,1.54280063592102e-05,1.62816289893115e-05,1.77777530499945e-05,1.6885803059131e-05
"P33759","YBR251W","MRPS5",6.3885165704489e-06,6.12270413365948e-06,6.76084680857852e-06,7.47042748396511e-06,7.59135385506671e-06,7.37095769743982e-06
"P33760","YNL329C","PEX6",4.57394315986874e-06,4.66430333982434e-06,4.77279965704329e-06,5.13468387880175e-06,5.30084991632095e-06,5.18504246791117e-06
"P33767","YEL002C","WBP1",6.0182155806627e-05,6.0898129292155e-05,6.19472960539616e-05,6.4828268949985e-05,6.8054516886469e-05,6.63796284573038e-05
"P33775","YDL095W","PMT1",0.000107726138842887,0.000114763051938086,0.000113714329092298,0.000120385139260837,0.000133216638555866,0.000129581551440327
"P33891","YGL145W","TIP20",1.39264028864024e-05,1.39792033371316e-05,1.4481829918939e-05,1.12840455395911e-05,1.17708134149272e-05,1.19431232597413e-05
"P33892","YGL195W","GCN1",0.000737081504628376,0.000734186859438977,0.00077324587571613,0.000803997697946404,0.00084538975939052,0.000847586554301215
"P33893","YBL080C","PET112",2.59205076519392e-06,2.65010402690803e-06,2.71040512180833e-06,2.71621912306593e-06,3.19204763096771e-06,2.80370107767243e-06
"P33894","YOR219C","STE13",3.08607745284217e-06,3.18527911070151e-06,3.4994979715388e-06,2.94816149086552e-06,3.57136075044969e-06,3.38709297120108e-06
"P33895","YOL069W","NUF2",4.16681951987429e-06,4.42605284956356e-06,4.11105266192166e-06,4.71041534394911e-06,4.77336113882283e-06,4.57041933311886e-06
"P34072","YNL076W","MKS1",4.76376393964839e-07,4.27541263223227e-07,5.19087129809426e-07,5.14426045498338e-07,5.23023767172001e-07,5.46623893516267e-07
